600903,1.098
600792,0.31
002201,0.915
603711,1.225
603662,0.778
002657,1.285
000703,0.697
605199,1.226
002723,0.875
600362,1.63
600371,0.942
002530,1.706
002266,1.236
000519,1.018
603506,1.435
003016,0.516
600644,0.873
600476,0.783
002197,1.399
002235,1.752
002658,0.633
600613,0.694
600119,0.006
600800,0.773
601005,0.998
600623,0.81
002701,1.446
600278,0.845
002465,0.668
002212,2.008
600598,0.878
002215,1.046
600847,1.219
601886,1.398
603970,0.8
002615,1.036
002551,1.264
601068,1.216
002609,1.774
002271,0.758
603936,1.781
603899,1.147
600435,1.314
002949,1.883
603657,1.368
603056,1.198
002649,0.97
600247,0.6
000823,1.77
002980,1.414
603328,1.15
600895,1.342
000938,1.765
002457,0.987
603882,1.331
000983,1.774
603773,0.824
601991,0.831
603332,-0.064
600120,0.974
600745,1.159
601952,2.074
002843,0.771
600599,0.078
600355,1.107
002255,0.934
002187,1.334
600538,0.202
002431,0.709
002921,0.799
000552,1.642
600137,1.139
600216,1.51
000998,0.817
603189,1.206
000502,1.164
002602,1.468
002251,1.228
600513,1.133
002622,0.909
000795,1.256
002652,1.575
000766,1.358
600298,1.829
000564,1.455
000049,1.398
600587,0.762
601969,1.389
002952,1.028
600493,1.536
000793,0.789
002296,0.982
601858,1.051
002770,0.581
600756,0.754
002272,1.602
603569,1.053
603828,1.259
002591,1.218
600967,0.977
603687,1.173
002529,0.661
600870,-0.081
003012,0.984
002177,1.912
600126,1.367
000701,0.793
002345,1.327
002583,1.482
002314,1.468
002339,0.648
603917,1.077
002427,0.43
600477,0.808
002005,0.183
600571,1.143
603660,0.744
600088,1.313
601231,1.908
000652,1.699
600099,0.548
002050,1.313
603288,1.266
002343,1.091
002387,0.487
000655,1.498
600419,1.202
002148,1.409
000858,1.674
002301,1.129
002023,1.135
603867,1.221
000713,0.821
605100,0.9
000963,1.726
000026,1.414
600997,1.389
002438,1.106
002528,1.265
000762,1.458
600966,1.389
603598,0.544
603126,0.48
603229,1.753
000066,1.297
603336,1.49
603256,0.954
002940,1.868
600070,1.21
002126,2.126
002399,1.364
002627,0.518
605099,2.504
603929,1.293
002577,0.846
603386,0.529
002686,0.257
002827,1.356
603636,1.129
002616,1.097
000518,1.353
002698,1.146
002579,1.022
002989,0.726
002775,1.213
603408,0.85
002962,0.82
002153,1.734
603666,1.721
000837,-0.054
002112,0.447
600238,0.197
603131,0.805
600195,1.396
600560,0.726
002476,0.995
603033,1.083
600078,1.219
600784,0.829
002024,0.827
600537,1.761
000860,1.926
002311,1.148
002351,1.098
002207,0.635
600855,1.154
600505,0.842
600862,1.792
600273,0.656
603078,1.645
600714,1.492
603685,0.794
600973,1.224
002537,1.688
002380,1.13
603658,0.751
002470,0.446
600892,0.38
603317,1.444
603283,0.958
002362,0.934
002046,0.937
002247,0.557
002391,0.952
000810,0.96
603937,0.793
002823,0.978
600610,0.634
603311,1.391
600207,1.232
002607,-0.28
603505,0.686
002017,1.305
603508,0.896
002941,1.096
603309,1.03
601058,0.958
002825,1.117
002656,0.899
605188,1.252
002006,1.071
000586,1.144
002733,0.881
000758,1.753
600612,1.003
603960,1.929
002373,1.367
002463,1.33
603992,0.708
002312,0.61
000826,0.881
002134,1.318
002547,1.061
002211,1.164
002326,1.725
000567,1.763
002771,1.02
603223,0.615
600372,1.144
002584,1.637
002582,0.968
000016,1.191
002983,0.989
603602,0.983
002245,0.645
002953,0.911
002285,1.832
600783,1.347
000692,0.475
603968,1.272
002332,0.761
603444,0.456
603337,1.473
002851,1.297
002460,1.425
002208,1.669
603380,1.329
002315,1.215
002642,1.032
603019,1.276
600501,1.397
600766,0.487
600633,0.855
002757,0.69
603239,0.636
002169,1.354
002360,0.809
600010,0.693
000058,1.558
601599,0.974
002318,1.02
600489,1.103
000962,1.646
002597,1.05
603810,1.762
603858,1.067
603626,1.849
002557,0.973
600038,1.006
000661,1.449
600352,1.148
603721,1.474
603683,1.282
601212,1.258
000806,0.533
002405,1.372
603168,1.022
603393,1.495
000969,0.985
600309,1.438
002025,0.891
002861,1.108
002323,-0.018
603730,1.309
600305,1.458
000099,1.237
603888,1.102
002880,1.157
603527,1.269
002341,1.258
600348,1.476
600271,0.975
000915,1.109
603058,1.588
603100,1.143
603610,1.318
000683,1.362
603977,1.073
600127,1.145
002908,0.419
600547,0.897
600658,0.535
603777,1.881
002724,0.543
002571,1.217
603668,1.096
600986,0.701
603087,1.251
002787,1.214
002594,1.367
002595,0.639
002991,1.313
002173,0.205
000921,0.908
002317,1.342
002368,1.293
000890,0.778
002967,1.024
002746,0.665
600117,0.481
600410,1.399
002329,0.27
603128,2.533
000720,0.944
603690,1.704
002243,1.275
003018,0.662
600093,1.574
603861,0.882
603500,0.742
002436,1.351
000533,1.233
603661,0.749
600095,1.812
600497,1.467
603990,0.649
000920,0.123
603809,0.901
002278,0.945
600182,0.857
002261,1.64
002019,1.503
600876,1.043
600201,1.249
601778,0.791
002417,1.255
002810,1.608
000876,1.369
600645,1.481
603355,0.265
002464,1.981
002796,1.283
002712,1.119
002045,1.164
000420,0.65
603138,0.979
600980,1.155
000698,1.549
603085,0.524
603016,0.439
603722,1.101
002507,1.464
002506,1.257
002531,1.674
002959,1.744
002593,1.358
003006,0.462
000597,0.991
002203,1.014
002638,-0.339
002352,1.035
603615,2.305
600461,0.697
002920,1.252
600397,1.573
002180,1.407
002253,0.775
002990,1.344
002439,0.902
002295,0.696
603939,0.075
600281,0.942
002968,0.956
002755,0.79
603688,1.396
000037,1.828
002903,0.92
000503,0.877
002768,1.156
002871,0.663
603517,0.825
603011,1.736
000975,1.216
601615,1.14
002109,-0.062
603778,1.115
002849,0.773
603606,1.315
000585,0.352
600022,0.958
603489,1.707
003013,-0.059
603918,1.21
000725,1.244
603915,1.267
600889,0.146
000028,0.29
000669,0.15
603767,1.939
600759,0.723
002546,0.985
601606,1.24
000798,1.773
002911,0.911
600726,1.751
603106,1.605
002625,1.547
002425,1.791
600080,-0.367
002560,0.934
600589,1.424
600368,0.799
600459,1.646
600856,0.101
002178,1.04
603220,0.382
002837,1.351
603066,1.062
603477,0.855
002540,1.057
600888,2.488
002862,1.699
600531,1.46
600467,1.091
603127,1.509
002971,1.115
002175,0.637
002937,0.891
002659,0.71
600132,0.579
601016,1.189
002741,1.367
600767,0.45
000831,1.556
002829,1.999
600900,0.307
002821,1.606
601399,0.268
002124,1.186
603927,0.521
601028,0.063
603719,1.323
002866,1.194
002912,0.739
002700,0.735
002218,1.195
002413,0.956
002618,1.433
002076,0.819
002007,1.694
600172,1.899
600636,0.837
000524,1.037
002383,1.207
603600,0.86
603819,0.963
002288,1.26
000506,0.91
000908,1.816
002426,1.077
603877,0.926
603180,1.648
600529,1.134
000635,0.468
002346,1.01
002120,0.95
600259,1.272
002997,0.644
603663,1.03
603067,1.106
000536,-0.011
002831,1.657
603519,0.121
000505,1.395
600809,1.629
601717,0.252
000423,1.047
603903,0.768
000010,1.883
603869,0.141
600185,1.696
000021,1.637
603516,0.625
000559,1.077
600248,0.614
000955,1.179
600391,1.901
002982,1.471
002988,1.122
002783,0.327
601995,3.095
600803,0.648
603638,0.828
603203,0.6
603608,1.08
603859,1.303
601877,1.514
600436,1.144
002729,0.639
000818,1.726
603353,0.778
600768,1.365
002428,1.386
603718,1.142
002702,1.683
600516,0.745
002511,1.415
600711,2.197
600496,1.542
000799,1.858
002123,1.592
002816,0.452
600469,0.792
600395,0.853
603398,1.6
002677,0.301
603177,1.179
000711,0.684
002806,0.49
603906,0.919
002386,1.366
600734,-0.084
603096,1.373
002504,0.571
002167,1.52
601012,1.217
002950,1.457
603258,1.157
603007,0.216
601908,2.19
601882,1.132
603697,1.803
002901,1.064
002681,0.827
002727,0.829
600773,1.481
003015,0.366
600289,-0.186
000710,1.813
603069,1.421
600521,1.386
000596,1.563
600691,0.319
002136,1.634
002396,1.498
600337,0.085
002047,0.735
002845,1.707
002552,0.818
600765,1.59
603871,1.047
600532,0.256
603383,1.518
600885,0.864
002850,1.097
603839,0.575
002752,-0.052
000011,1.891
002520,0.615
002524,1.763
002572,1.488
000032,1.373
603538,1.605
003005,0.954
603186,1.573
600764,1.105
002184,1.432
002304,1.309
603077,0.883
603183,0.888
002747,1.831
002624,1.1
000830,0.969
605116,1.694
002555,1.097
000990,0.995
600206,0.944
600812,1.465
600111,1.603
002636,1.115
002695,1.261
002299,0.902
000936,0.733
002031,1.016
002559,1.046
600549,1.476
002237,1.1
600019,1.048
002613,1.453
002833,0.402
600219,1.233
605288,0.952
600468,1.114
600573,1.201
603983,1.464
603179,0.541
601798,0.741
603879,1.285
600037,1.473
603601,0.595
600523,1.044
002258,1.731
600961,1.94
603188,0.507
002626,1.6
601600,1.486
002576,1.367
002600,1.462
600114,1.47
002420,0.48
002263,1.255
603920,0.709
002190,1.143
002650,0.603
002281,1.126
601888,0.741
603507,1.028
603988,1.015
000893,1.92
600518,0.345
603027,1.593
603995,1.108
600330,1.4
600079,0.885
603579,1.304
603112,1.351
000633,1.272
600511,-0.24
002946,1.218
603897,0.924
600145,0.431
600810,1.175
002876,0.872
002409,0.974
002389,1.145
002400,1.244
603086,0.992
603060,0.368
002415,0.21
603993,1.626
603630,0.815
002799,0.402
600761,1.055
601216,1.588
000547,1.142
002853,0.796
002932,1.813
603279,0.177
603439,1.49
002987,1.879
003011,0.551
002691,1.282
000785,0.872
002943,0.938
002890,1.894
603133,1.017
002835,1.101
002286,2.061
002202,1.088
002141,1.724
601636,1.192
600135,1.108
603233,0.242
000981,0.323
600526,0.559
600732,1.504
600316,2.161
002230,0.768
002779,0.641
603208,0.913
002819,1.557
603650,0.999
002461,1.293
002176,0.362
000801,0.48
600151,1.611
603267,1.06
600331,1.251
002456,1.275
603108,0.8
002956,2.12
002773,0.882
603916,1.413
603901,1.373
603456,1.655
002223,1.418
600685,0.963
002479,0.519
603881,1.278
002706,1.091
002750,2.22
002378,1.535
001696,1.562
002728,0.073
002882,1.278
605198,1.789
002434,1.019
600527,1.313
600844,1.37
002995,1.115
603041,0.194
000782,1.295
000630,1.344
603396,0.56
002164,0.543
600740,1.336
600898,0.398
002459,1.087
603331,0.635
002867,0.748
601678,0.79
002216,1.103
002117,1.25
603318,0.706
002612,0.19
603912,1.282
600165,0.617
603322,-0.023
000629,0.857
603259,1.391
000158,1.723
002544,0.919
603313,1.052
002605,1.381
002824,1.637
601689,1.571
603520,1.121
603709,0.794
000718,0.6
002581,0.884
002973,0.928
000878,1.813
002145,1.659
605369,1.354
603528,1.325
601098,0.947
600779,1.886
600096,0.654
600807,1.849
601163,1.04
002225,1.114
000976,1.404
600197,1.815
002532,1.512
603987,1.517
002985,1.022
603883,1.104
601222,1.126
000738,1.529
002458,0.864
600157,0.327
002812,0.492
002585,1.426
002445,0.565
600515,0.897
603996,0.004
603200,1.608
000100,1.328
002290,-0.098
603198,1.677
605169,1.305
002404,0.745
603583,1.997
603026,1.459
002578,0.909
002379,1.95
000796,0.346
002052,0.317
603535,1.339
002214,1.556
002418,0.765
000612,2.03
603333,0.839
600634,0.023
603779,-0.047
002382,1.746
002402,1.158
002610,0.192
603392,1.576
002171,1.869
002289,0.68
600845,1.294
002847,1.188
002028,1.339
603083,1.521
000903,1.635
002803,1.612
000526,1.71
600293,0.588
603725,0.848
603708,0.944
000869,0.951
600546,0.983
000595,0.142
002499,0.238
600139,1.703
002129,1.614
601609,1.497
000768,1.092
000009,1.421
000571,-0.188
002210,0.286
002683,0.869
000677,1.095
002149,1.002
603712,1.002
603605,1.898
002838,1.474
002669,1.87
002976,0.915
600760,2.118
600456,1.333
600893,1.651
002798,1.696
002234,1.133
601966,1.099
603886,0.991
002998,2.83
002036,1.189
603301,1.521
603919,1.247
600827,1.364
000411,1.118
002030,1.844
605168,1.408
002512,1.04
600396,0.681
600438,1.71
000012,1.429
002138,0.971
002777,1.826
603378,1.092
603659,0.801
002541,1.61
000676,1.037
002236,0.646
002996,2.337
002407,1.289
603976,1.974
000985,0.673
600835,1.02
002802,1.863
002414,0.958
002623,2.137
600744,0.966
601865,1.266
002709,1.245
603416,0.844
003002,0.247
603855,0.662
001914,0.907
600196,1.284
603063,2.165
000004,0.724
600211,1.457
002993,1.87
002889,1.722
002416,1.572
603628,1.578
000622,0.815
600859,1.967
600203,0.472
002759,2.252
000829,1.936
000816,2.867
002884,0.233
000034,1.525
002331,0.562
002785,0.696
600321,1.008
000760,0.0
605266,-0.36
605258,-3.083
605177,1.753
605068,-1.548
601686,0.437
600891,0.0
600701,0.0
600677,0.0
600614,0.0
600485,0.0
003021,3.355
003020,-0.006
002711,0.0
002450,0.0
002359,0.0
002260,0.0
000995,-0.208
000792,0.0
