id,stock_index,stock_name,jzcsyl,stock_date
2,000422,ST宜化,0.1023,2020_02_22
2,000601,韶能股份,0.1023,2020_02_22
2,002353,杰瑞股份,0.1023,2020_02_22
2,002326,永太科技,0.1022,2020_02_22
2,002579,中京电子,0.1021,2020_02_22
2,000001,平安银行,0.102,2020_02_22
2,002883,中设股份,0.102,2020_02_22
1,688369,致远互联,0.102,2020_02_22
2,002191,劲嘉股份,0.102,2020_02_22
2,000411,英特集团,0.1019,2020_02_22
1,603167,渤海轮渡,0.1019,2020_02_22
1,600693,东百集团,0.1019,2020_02_22
2,300741,华宝股份,0.1018,2020_02_22
2,300799,左江科技,0.1017,2020_02_22
1,601965,中国汽研,0.1017,2020_02_22
2,300547,川环科技,0.1016,2020_02_22
2,002873,新天药业,0.1015,2020_02_22
1,603997,继峰股份,0.1015,2020_02_22
2,300428,四通新材,0.1015,2020_02_22
1,600643,爱建集团,0.1015,2020_02_22
2,000010,*ST美丽,0.1015,2020_02_22
2,300179,四方达,0.1014,2020_02_22
2,002384,东山精密,0.1014,2020_02_22
2,300118,东方日升,0.1013,2020_02_22
2,002462,嘉事堂,0.1013,2020_02_22
2,002056,横店东磁,0.1012,2020_02_22
1,603259,药明康德,0.1011,2020_02_22
1,600271,航天信息,0.101,2020_02_22
1,603319,湘油泵,0.101,2020_02_22
1,601398,工商银行,0.101,2020_02_22
2,300246,宝莱特,0.1008,2020_02_22
1,603380,易德龙,0.1008,2020_02_22
1,603858,步长制药,0.1008,2020_02_22
1,601288,农业银行,0.1007,2020_02_22
1,603867,新化股份,0.1007,2020_02_22
2,000902,新洋丰,0.1006,2020_02_22
2,300546,雄帝科技,0.1006,2020_02_22
2,000062,深圳华强,0.1005,2020_02_22
2,002531,天顺风能,0.1004,2020_02_22
1,603790,雅运股份,0.1004,2020_02_22
1,603098,森特股份,0.1003,2020_02_22
1,603839,安正时尚,0.1002,2020_02_22
2,000755,山西路桥,0.1002,2020_02_22
1,603081,大丰实业,0.0999,2020_02_22
1,603678,火炬电子,0.0999,2020_02_22
1,600016,民生银行,0.0999,2020_02_22
1,601158,重庆水务,0.0998,2020_02_22
2,300174,元力股份,0.0998,2020_02_22
1,603388,元成股份,0.0997,2020_02_22
2,002145,中核钛白,0.0997,2020_02_22
2,300371,汇中股份,0.0996,2020_02_22
1,600866,星湖科技,0.0996,2020_02_22
1,600229,城市传媒,0.0996,2020_02_22
2,300296,利亚德,0.0996,2020_02_22
2,300124,汇川技术,0.0995,2020_02_22
2,002962,五方光电,0.0995,2020_02_22
2,300731,科创新源,0.0995,2020_02_22
2,002203,海亮股份,0.0994,2020_02_22
1,603337,杰克股份,0.0993,2020_02_22
1,688138,清溢光电,0.0991,2020_02_22
1,603601,再升科技,0.0991,2020_02_22
2,300750,宁德时代,0.0991,2020_02_22
2,300575,中旗股份,0.0989,2020_02_22
2,000936,华西股份,0.0988,2020_02_22
2,000069,华侨城A,0.0988,2020_02_22
2,300320,海达股份,0.0986,2020_02_22
1,600557,康缘药业,0.0986,2020_02_22
1,688186,广大特材,0.0985,2020_02_22
1,603939,益丰药房,0.0985,2020_02_22
1,600694,大商股份,0.0985,2020_02_22
2,002027,分众传媒,0.0983,2020_02_22
2,000718,苏宁环球,0.0983,2020_02_22
2,002094,青岛金王,0.0982,2020_02_22
1,600408,ST安泰,0.098,2020_02_22
2,002419,天虹股份,0.098,2020_02_22
2,300578,会畅通讯,0.0979,2020_02_22
1,603365,水星家纺,0.0979,2020_02_22
2,300806,斯迪克,0.0978,2020_02_22
1,601229,上海银行,0.0978,2020_02_22
2,000985,大庆华科,0.0976,2020_02_22
1,600530,交大昂立,0.0976,2020_02_22
2,300445,康斯特,0.0975,2020_02_22
2,002637,赞宇科技,0.0975,2020_02_22
2,000757,浩物股份,0.0973,2020_02_22
2,300395,菲利华,0.0972,2020_02_22
2,002940,昂利康,0.0971,2020_02_22
2,300496,中科创达,0.0971,2020_02_22
2,002085,万丰奥威,0.0971,2020_02_22
1,601615,明阳智能,0.0971,2020_02_22
1,603027,千禾味业,0.0969,2020_02_22
1,603681,永冠新材,0.0969,2020_02_22
1,600704,物产中大,0.0968,2020_02_22
2,300031,宝通科技,0.0968,2020_02_22
1,600567,山鹰纸业,0.0968,2020_02_22
2,002430,杭氧股份,0.0968,2020_02_22
2,000513,丽珠集团,0.0967,2020_02_22
1,603115,海星股份,0.0967,2020_02_22
2,300623,捷捷微电,0.0967,2020_02_22
2,002664,长鹰信质,0.0967,2020_02_22
2,300284,苏交科,0.0966,2020_02_22
2,000030,富奥股份,0.0966,2020_02_22
1,603726,朗迪集团,0.0966,2020_02_22
2,002137,麦达数字,0.0966,2020_02_22
1,603985,恒润股份,0.0965,2020_02_22
2,002111,威海广泰,0.0964,2020_02_22
1,600461,洪城水业,0.0964,2020_02_22
2,000425,徐工机械,0.0964,2020_02_22
2,300568,星源材质,0.0964,2020_02_22
2,000818,航锦科技,0.0964,2020_02_22
1,603059,倍加洁,0.096,2020_02_22
2,300777,中简科技,0.0959,2020_02_22
1,603367,辰欣药业,0.0957,2020_02_22
1,600781,ST辅仁,0.0957,2020_02_22
2,300345,红宇新材,0.0957,2020_02_22
1,600706,曲江文旅,0.0957,2020_02_22
2,002617,露笑科技,0.0956,2020_02_22
1,600000,浦发银行,0.0956,2020_02_22
2,300389,艾比森,0.0955,2020_02_22
1,603662,柯力传感,0.0955,2020_02_22
2,002091,江苏国泰,0.0955,2020_02_22
2,002791,坚朗五金,0.0953,2020_02_22
1,600682,南京新百,0.0953,2020_02_22
1,603214,爱婴室,0.0952,2020_02_22
1,600794,保税科技,0.0952,2020_02_22
1,600873,梅花生物,0.095,2020_02_22
2,002632,道明光学,0.095,2020_02_22
1,603297,永新光学,0.095,2020_02_22
1,603089,正裕工业,0.095,2020_02_22
1,600252,中恒集团,0.0948,2020_02_22
2,300609,汇纳科技,0.0948,2020_02_22
1,600373,中文传媒,0.0946,2020_02_22
1,688007,光峰科技,0.0946,2020_02_22
2,000501,鄂武商A,0.0946,2020_02_22
1,603908,牧高笛,0.0945,2020_02_22
2,002936,郑州银行,0.0944,2020_02_22
1,600131,岷江水电,0.0944,2020_02_22
1,603185,上机数控,0.0944,2020_02_22
1,601128,常熟银行,0.0944,2020_02_22
2,002549,凯美特气,0.0943,2020_02_22
2,300427,红相股份,0.0943,2020_02_22
2,000671,阳光城,0.0943,2020_02_22
2,000915,山大华特,0.0942,2020_02_22
1,600589,广东榕泰,0.0942,2020_02_22
1,603226,菲林格尔,0.0941,2020_02_22
1,603039,泛微网络,0.0941,2020_02_22
2,002611,东方精工,0.0941,2020_02_22
1,603533,掌阅科技,0.0939,2020_02_22
1,601098,中南传媒,0.0939,2020_02_22
1,603013,亚普股份,0.0939,2020_02_22
2,002119,康强电子,0.0938,2020_02_22
1,600529,山东药玻,0.0938,2020_02_22
1,600919,江苏银行,0.0937,2020_02_22
1,603199,九华旅游,0.0936,2020_02_22
2,002293,罗莱生活,0.0936,2020_02_22
2,300677,英科医疗,0.0935,2020_02_22
2,300748,金力永磁,0.0934,2020_02_22
1,603557,起步股份,0.0934,2020_02_22
2,300408,三环集团,0.0934,2020_02_22
2,002938,鹏鼎控股,0.0934,2020_02_22
1,600928,西安银行,0.0933,2020_02_22
1,603787,新日股份,0.0933,2020_02_22
2,300035,中科电气,0.0933,2020_02_22
1,600577,精达股份,0.0933,2020_02_22
1,600295,鄂尔多斯,0.0933,2020_02_22
2,300137,先河环保,0.0932,2020_02_22
2,000811,冰轮环境,0.0931,2020_02_22
1,600997,开滦股份,0.0931,2020_02_22
2,002105,信隆健康,0.093,2020_02_22
1,603305,旭升股份,0.093,2020_02_22
1,600641,万业企业,0.093,2020_02_22
2,000796,凯撒旅业,0.093,2020_02_22
2,002518,科士达,0.0929,2020_02_22
2,000529,广弘控股,0.0929,2020_02_22
1,603303,得邦照明,0.0929,2020_02_22
1,600371,万向德农,0.0928,2020_02_22
1,600757,长江传媒,0.0928,2020_02_22
2,002300,太阳电缆,0.0928,2020_02_22
2,002080,中材科技,0.0925,2020_02_22
1,603980,吉华集团,0.0925,2020_02_22
2,002274,华昌化工,0.0925,2020_02_22
1,603661,恒林股份,0.0925,2020_02_22
2,300459,金科文化,0.0925,2020_02_22
2,002150,通润装备,0.0924,2020_02_22
2,002022,科华生物,0.0923,2020_02_22
2,300207,欣旺达,0.0923,2020_02_22
1,603067,振华股份,0.0923,2020_02_22
1,600143,金发科技,0.0923,2020_02_22
1,603058,永吉股份,0.0922,2020_02_22
2,002317,众生药业,0.0921,2020_02_22
1,603121,华培动力,0.0921,2020_02_22
2,300642,透景生命,0.0921,2020_02_22
2,300196,长海股份,0.0921,2020_02_22
1,600315,上海家化,0.0921,2020_02_22
2,002782,可立克,0.0919,2020_02_22
2,002049,紫光国微,0.0919,2020_02_22
1,600559,老白干酒,0.0919,2020_02_22
2,002550,千红制药,0.0918,2020_02_22
2,300243,瑞丰高材,0.0918,2020_02_22
1,600487,亨通光电,0.0918,2020_02_22
1,603766,隆鑫通用,0.0917,2020_02_22
2,300244,迪安诊断,0.0917,2020_02_22
1,601988,中国银行,0.0917,2020_02_22
1,600477,杭萧钢构,0.0916,2020_02_22
2,000524,岭南控股,0.0915,2020_02_22
2,002640,跨境通,0.0915,2020_02_22
2,000157,中联重科,0.0915,2020_02_22
2,300545,联得装备,0.0915,2020_02_22
1,688025,杰普特,0.0913,2020_02_22
1,603496,恒为科技,0.0913,2020_02_22
1,601169,北京银行,0.0913,2020_02_22
1,603359,东珠生态,0.0912,2020_02_22
2,002913,奥士康,0.0912,2020_02_22
1,603289,泰瑞机器,0.0912,2020_02_22
2,002864,盘龙药业,0.0912,2020_02_22
1,600422,昆药集团,0.0909,2020_02_22
2,002795,永和智控,0.0909,2020_02_22
1,600469,风神股份,0.0909,2020_02_22
2,300796,贝斯美,0.0908,2020_02_22
1,600740,山西焦化,0.0908,2020_02_22
1,603855,华荣股份,0.0907,2020_02_22
2,300519,新光药业,0.0907,2020_02_22
1,600845,宝信软件,0.0906,2020_02_22
1,601139,深圳燃气,0.0906,2020_02_22
2,002357,富临运业,0.0906,2020_02_22
2,300127,银河磁体,0.0903,2020_02_22
1,603657,春光科技,0.0903,2020_02_22
2,002064,华峰氨纶,0.0903,2020_02_22
2,300798,锦鸡股份,0.0902,2020_02_22
2,300388,国祯环保,0.0902,2020_02_22
1,600710,苏美达,0.0901,2020_02_22
1,688098,申联生物,0.0901,2020_02_22
2,000301,东方盛虹,0.09,2020_02_22
1,688090,瑞松科技,0.09,2020_02_22
1,603856,东宏股份,0.09,2020_02_22
1,603530,神马电力,0.09,2020_02_22
1,603798,康普顿,0.0899,2020_02_22
2,002714,牧原股份,0.0899,2020_02_22
2,300767,震安科技,0.0899,2020_02_22
2,002837,英维克,0.0898,2020_02_22
2,002302,西部建设,0.0898,2020_02_22
1,603920,世运电路,0.0898,2020_02_22
1,601998,中信银行,0.0898,2020_02_22
2,300786,国林科技,0.0897,2020_02_22
1,600971,恒源煤电,0.0897,2020_02_22
1,603881,数据港,0.0897,2020_02_22
2,300306,远方信息,0.0897,2020_02_22
2,002158,汉钟精机,0.0896,2020_02_22
1,601818,光大银行,0.0896,2020_02_22
1,688108,赛诺医疗,0.0895,2020_02_22
2,300200,高盟新材,0.0895,2020_02_22
2,300737,科顺股份,0.0895,2020_02_22
2,300660,江苏雷利,0.0894,2020_02_22
1,600926,杭州银行,0.0894,2020_02_22
1,601717,郑煤机,0.0894,2020_02_22
2,300206,理邦仪器,0.0893,2020_02_22
2,002931,锋龙股份,0.0892,2020_02_22
2,000528,柳工,0.0892,2020_02_22
1,600085,同仁堂,0.0892,2020_02_22
1,600210,紫江企业,0.0891,2020_02_22
2,002273,水晶光电,0.0891,2020_02_22
1,603033,三维股份,0.089,2020_02_22
2,002449,国星光电,0.089,2020_02_22
2,300067,安诺其,0.089,2020_02_22
1,603037,凯众股份,0.0889,2020_02_22
1,600076,康欣新材,0.0888,2020_02_22
1,688218,江苏北人,0.0888,2020_02_22
2,300131,英唐智控,0.0887,2020_02_22
1,603356,华菱精工,0.0887,2020_02_22
1,603192,汇得科技,0.0886,2020_02_22
1,601860,紫金银行,0.0886,2020_02_22
2,300231,银信科技,0.0886,2020_02_22
2,000860,顺鑫农业,0.0886,2020_02_22
2,002822,中装建设,0.0885,2020_02_22
2,300752,隆利科技,0.0885,2020_02_22
1,601137,博威合金,0.0885,2020_02_22
2,002552,宝鼎科技,0.0883,2020_02_22
2,000983,西山煤电,0.0882,2020_02_22
2,002436,兴森科技,0.0882,2020_02_22
2,002809,红墙股份,0.0881,2020_02_22
1,603398,邦宝益智,0.0881,2020_02_22
2,300769,德方纳米,0.0881,2020_02_22
1,600310,桂东电力,0.0881,2020_02_22
2,300791,仙乐健康,0.0881,2020_02_22
1,600327,大东方,0.0879,2020_02_22
1,603607,京华激光,0.0879,2020_02_22
1,600329,中新药业,0.0879,2020_02_22
1,600661,昂立教育,0.0879,2020_02_22
2,300192,科斯伍德,0.0879,2020_02_22
2,002660,茂硕电源,0.0878,2020_02_22
1,601828,美凯龙,0.0877,2020_02_22
2,300669,沪宁股份,0.0876,2020_02_22
2,002616,长青集团,0.0875,2020_02_22
1,601168,西部矿业,0.0875,2020_02_22
2,300382,斯莱克,0.0874,2020_02_22
2,300384,三联虹普,0.0873,2020_02_22
2,002757,南兴股份,0.0873,2020_02_22
1,601566,九牧王,0.0873,2020_02_22
2,002849,威星智能,0.0872,2020_02_22
1,600862,中航高科,0.0871,2020_02_22
2,300558,贝达药业,0.0871,2020_02_22
2,000531,穗恒运A,0.087,2020_02_22
2,300454,深信服,0.087,2020_02_22
2,002097,山河智能,0.0869,2020_02_22
1,600961,株冶集团,0.0869,2020_02_22
2,300203,聚光科技,0.0869,2020_02_22
2,002391,长青股份,0.0869,2020_02_22
1,600104,上汽集团,0.0868,2020_02_22
1,600287,江苏舜天,0.0868,2020_02_22
1,601811,新华文轩,0.0868,2020_02_22
1,600908,无锡银行,0.0866,2020_02_22
2,002028,思源电气,0.0866,2020_02_22
2,000598,兴蓉环境,0.0866,2020_02_22
2,300326,凯利泰,0.0865,2020_02_22
2,002392,北京利尔,0.0865,2020_02_22
2,300488,恒锋工具,0.0864,2020_02_22
2,002534,杭锅股份,0.0863,2020_02_22
1,603826,坤彩科技,0.0863,2020_02_22
1,603987,康德莱,0.0862,2020_02_22
2,002206,海利得,0.0862,2020_02_22
2,300411,金盾股份,0.0862,2020_02_22
1,601619,嘉泽新能,0.0862,2020_02_22
2,300258,精锻科技,0.0861,2020_02_22
1,603599,广信股份,0.0861,2020_02_22
2,300041,回天新材,0.0859,2020_02_22
2,300621,维业股份,0.0859,2020_02_22
1,600138,中青旅,0.0859,2020_02_22
2,002100,天康生物,0.0859,2020_02_22
2,300052,中青宝,0.0858,2020_02_22
2,300610,晨化股份,0.0858,2020_02_22
1,600170,上海建工,0.0857,2020_02_22
2,002688,金河生物,0.0856,2020_02_22
2,002493,荣盛石化,0.0856,2020_02_22
2,300017,网宿科技,0.0856,2020_02_22
1,600073,上海梅林,0.0856,2020_02_22
1,600572,康恩贝,0.0856,2020_02_22
2,000900,现代投资,0.0855,2020_02_22
2,000540,中天金融,0.0855,2020_02_22
2,000756,新华制药,0.0855,2020_02_22
2,300393,中来股份,0.0854,2020_02_22
1,603331,百达精工,0.0854,2020_02_22
1,601018,宁波港,0.0853,2020_02_22
1,603278,大业股份,0.0851,2020_02_22
2,002214,大立科技,0.085,2020_02_22
1,601607,上海医药,0.085,2020_02_22
2,002107,沃华医药,0.085,2020_02_22
2,002967,广电计量,0.0849,2020_02_22
1,600258,首旅酒店,0.0849,2020_02_22
2,300294,博雅生物,0.0848,2020_02_22
2,000688,国城矿业,0.0846,2020_02_22
2,000715,中兴商业,0.0846,2020_02_22
2,000100,TCL科技,0.0846,2020_02_22
1,601699,潞安环能,0.0844,2020_02_22
1,601928,凤凰传媒,0.0841,2020_02_22
1,603686,龙马环卫,0.0841,2020_02_22
2,000950,重药控股,0.084,2020_02_22
1,603966,法兰泰克,0.084,2020_02_22
1,603311,金海环境,0.084,2020_02_22
1,600415,小商品城,0.084,2020_02_22
2,300349,金卡智能,0.0839,2020_02_22
1,600738,兰州民百,0.0838,2020_02_22
2,300807,天迈科技,0.0838,2020_02_22
1,603685,晨丰科技,0.0838,2020_02_22
2,000631,顺发恒业,0.0837,2020_02_22
2,300727,润禾材料,0.0836,2020_02_22
2,300403,汉宇集团,0.0836,2020_02_22
1,603012,创力集团,0.0835,2020_02_22
2,002558,巨人网络,0.0835,2020_02_22
2,300058,蓝色光标,0.0835,2020_02_22
2,002248,华东数控,0.0834,2020_02_22
2,300259,新天科技,0.0833,2020_02_22
2,300766,每日互动,0.0833,2020_02_22
2,002877,智能自控,0.0832,2020_02_22
2,300775,三角防务,0.0831,2020_02_22
1,601598,中国外运,0.0831,2020_02_22
1,601186,中国铁建,0.0831,2020_02_22
1,603690,至纯科技,0.083,2020_02_22
2,300039,上海凯宝,0.083,2020_02_22
2,000919,金陵药业,0.0829,2020_02_22
1,688116,天奈科技,0.0829,2020_02_22
2,300620,光库科技,0.0827,2020_02_22
2,002843,泰嘉股份,0.0827,2020_02_22
1,603988,中电电机,0.0825,2020_02_22
2,002598,山东章鼓,0.0824,2020_02_22
2,300037,新宙邦,0.0823,2020_02_22
1,603301,振德医疗,0.0823,2020_02_22
2,300500,启迪设计,0.0823,2020_02_22
2,300121,阳谷华泰,0.0822,2020_02_22
1,600012,皖通高速,0.0822,2020_02_22
2,300138,晨光生物,0.0822,2020_02_22
2,300580,贝斯特,0.082,2020_02_22
1,600597,光明乳业,0.082,2020_02_22
2,300253,卫宁健康,0.082,2020_02_22
2,000830,鲁西化工,0.0819,2020_02_22
2,000799,酒鬼酒,0.0819,2020_02_22
2,002452,长高集团,0.0819,2020_02_22
1,688088,虹软科技,0.0819,2020_02_22
2,300398,飞凯材料,0.0818,2020_02_22
1,600035,楚天高速,0.0818,2020_02_22
2,001696,宗申动力,0.0818,2020_02_22
1,603578,三星新材,0.0818,2020_02_22
2,300593,新雷能,0.0818,2020_02_22
2,002034,旺能环境,0.0817,2020_02_22
2,300063,天龙集团,0.0817,2020_02_22
1,601328,交通银行,0.0816,2020_02_22
2,300779,惠城环保,0.0815,2020_02_22
2,002880,卫光生物,0.0814,2020_02_22
2,300429,强力新材,0.0814,2020_02_22
1,600483,福能股份,0.0814,2020_02_22
2,002790,瑞尔特,0.0814,2020_02_22
2,002401,中远海科,0.0813,2020_02_22
1,603229,奥翔药业,0.0813,2020_02_22
2,002887,绿茵生态,0.0813,2020_02_22
1,603179,新泉股份,0.0812,2020_02_22
1,601238,广汽集团,0.0812,2020_02_22
2,300622,博士眼镜,0.0812,2020_02_22
2,000726,鲁泰A,0.0811,2020_02_22
1,603030,全筑股份,0.0811,2020_02_22
2,002777,久远银海,0.081,2020_02_22
2,300447,全信股份,0.081,2020_02_22
1,688278,特宝生物,0.0809,2020_02_22
1,601588,北辰实业,0.0809,2020_02_22
2,300046,台基股份,0.0809,2020_02_22
2,002966,苏州银行,0.0808,2020_02_22
1,600629,华建集团,0.0808,2020_02_22
2,000559,万向钱潮,0.0808,2020_02_22
2,300298,三诺生物,0.0807,2020_02_22
1,603236,移远通信,0.0807,2020_02_22
1,603217,元利科技,0.0807,2020_02_22
1,603893,瑞芯微,0.0806,2020_02_22
1,603035,常熟汽饰,0.0806,2020_02_22
1,688009,中国通号,0.0806,2020_02_22
2,300650,太龙照明,0.0805,2020_02_22
1,600965,福成股份,0.0805,2020_02_22
2,300739,明阳电路,0.0804,2020_02_22
1,603608,天创时尚,0.0804,2020_02_22
1,600182,S佳通,0.0803,2020_02_22
1,603733,仙鹤股份,0.0803,2020_02_22
1,603258,电魂网络,0.0803,2020_02_22
2,002819,东方中科,0.0803,2020_02_22
2,002643,万润股份,0.0803,2020_02_22
2,002065,东华软件,0.0802,2020_02_22
2,002900,哈三联,0.0802,2020_02_22
1,600420,现代制药,0.0801,2020_02_22
1,603938,三孚股份,0.0801,2020_02_22
2,300790,宇瞳光学,0.0801,2020_02_22
2,002672,东江环保,0.0801,2020_02_22
2,300619,金银河,0.08,2020_02_22
1,603822,嘉澳环保,0.08,2020_02_22
1,603688,石英股份,0.08,2020_02_22
2,300658,延江股份,0.08,2020_02_22
2,002645,华宏科技,0.08,2020_02_22
2,300007,汉威科技,0.08,2020_02_22
2,300464,星徽精密,0.0799,2020_02_22
2,002075,沙钢股份,0.0799,2020_02_22
2,000028,国药一致,0.0799,2020_02_22
2,002315,焦点科技,0.0799,2020_02_22
1,600054,黄山旅游,0.0798,2020_02_22
1,600081,东风科技,0.0798,2020_02_22
1,600510,黑牡丹,0.0797,2020_02_22
1,603238,诺邦股份,0.0797,2020_02_22
1,603323,苏农银行,0.0797,2020_02_22
2,002514,宝馨科技,0.0796,2020_02_22
2,300569,天能重工,0.0796,2020_02_22
2,300376,易事特,0.0795,2020_02_22
1,688166,博瑞医药,0.0795,2020_02_22
1,600390,五矿资本,0.0794,2020_02_22
1,600376,首开股份,0.0794,2020_02_22
2,002799,环球印务,0.0793,2020_02_22
2,300342,天银机电,0.0793,2020_02_22
1,603689,皖天然气,0.0792,2020_02_22
1,600755,厦门国贸,0.0792,2020_02_22
1,603590,康辰药业,0.0792,2020_02_22
1,600066,宇通客车,0.079,2020_02_22
1,603158,腾龙股份,0.0789,2020_02_22
2,000573,粤宏远A,0.0789,2020_02_22
1,600479,千金药业,0.0789,2020_02_22
2,002048,宁波华翔,0.0789,2020_02_22
2,300695,兆丰股份,0.0789,2020_02_22
2,002649,博彦科技,0.0788,2020_02_22
1,601919,中远海控,0.0788,2020_02_22
2,000987,越秀金控,0.0787,2020_02_22
2,000988,华工科技,0.0786,2020_02_22
2,300501,海顺新材,0.0786,2020_02_22
2,300627,华测导航,0.0785,2020_02_22
2,002775,文科园林,0.0785,2020_02_22
1,603813,原尚股份,0.0784,2020_02_22
2,300082,奥克股份,0.0783,2020_02_22
1,600835,上海机电,0.0782,2020_02_22
1,600193,ST创兴,0.0782,2020_02_22
2,300383,光环新网,0.0782,2020_02_22
2,000791,甘肃电投,0.0782,2020_02_22
1,603099,长白山,0.0782,2020_02_22
1,600351,亚宝药业,0.0781,2020_02_22
2,002423,中粮资本,0.078,2020_02_22
1,600528,中铁工业,0.078,2020_02_22
1,600380,健康元,0.078,2020_02_22
1,600611,大众交通,0.078,2020_02_22
2,300718,长盛轴承,0.0779,2020_02_22
2,300443,金雷股份,0.0779,2020_02_22
1,600713,南京医药,0.0779,2020_02_22
2,002051,中工国际,0.0779,2020_02_22
1,603929,亚翔集成,0.0778,2020_02_22
2,300694,蠡湖股份,0.0777,2020_02_22
2,300756,中山金马,0.0777,2020_02_22
1,600256,广汇能源,0.0777,2020_02_22
1,600545,卓郎智能,0.0777,2020_02_22
2,002608,江苏国信,0.0776,2020_02_22
1,601869,长飞光纤,0.0776,2020_02_22
2,300026,红日药业,0.0775,2020_02_22
2,002889,东方嘉盛,0.0775,2020_02_22
2,300709,精研科技,0.0775,2020_02_22
2,001872,招商港口,0.0775,2020_02_22
1,601000,唐山港,0.0774,2020_02_22
1,600248,延长化建,0.0774,2020_02_22
2,300457,赢合科技,0.0773,2020_02_22
2,002532,新界泵业,0.0773,2020_02_22
1,601933,永辉超市,0.0772,2020_02_22
1,603558,健盛集团,0.0772,2020_02_22
1,600917,重庆燃气,0.0772,2020_02_22
2,000622,恒立实业,0.0771,2020_02_22
1,601985,中国核电,0.0771,2020_02_22
1,600785,新华百货,0.0771,2020_02_22
2,002002,鸿达兴业,0.077,2020_02_22
2,000019,深粮控股,0.077,2020_02_22
1,600737,中粮糖业,0.077,2020_02_22
1,600822,上海物贸,0.0769,2020_02_22
1,603527,众源新材,0.0769,2020_02_22
2,300451,创业慧康,0.0769,2020_02_22
1,601390,中国中铁,0.0769,2020_02_22
2,000878,云南铜业,0.0769,2020_02_22
1,603709,中源家居,0.0768,2020_02_22
2,000576,广东甘化,0.0768,2020_02_22
2,000975,银泰黄金,0.0768,2020_02_22
2,300566,激智科技,0.0767,2020_02_22
1,603299,苏盐井神,0.0767,2020_02_22
1,600859,王府井,0.0767,2020_02_22
2,000582,北部湾港,0.0767,2020_02_22
2,000888,峨眉山A,0.0767,2020_02_22
2,300781,因赛集团,0.0766,2020_02_22
2,300059,东方财富,0.0765,2020_02_22
2,002057,中钢天源,0.0765,2020_02_22
1,600406,国电南瑞,0.0765,2020_02_22
1,600350,山东高速,0.0763,2020_02_22
2,002062,宏润建设,0.0762,2020_02_22
1,688019,安集科技,0.0762,2020_02_22
2,002424,贵州百灵,0.0761,2020_02_22
2,300692,中环环保,0.0761,2020_02_22
1,600977,中国电影,0.0761,2020_02_22
1,603863,松炀资源,0.0761,2020_02_22
1,603928,兴业股份,0.0761,2020_02_22
2,002090,金智科技,0.076,2020_02_22
1,600337,美克家居,0.076,2020_02_22
1,603336,宏辉果蔬,0.076,2020_02_22
1,600117,西宁特钢,0.076,2020_02_22
1,600933,爱柯迪,0.0759,2020_02_22
2,002917,金奥博,0.0759,2020_02_22
1,603500,祥和实业,0.0759,2020_02_22
1,600760,中航沈飞,0.0758,2020_02_22
2,002195,二三四五,0.0758,2020_02_22
2,300536,农尚环境,0.0758,2020_02_22
2,002760,凤形股份,0.0758,2020_02_22
2,300617,安靠智电,0.0757,2020_02_22
1,601369,陕鼓动力,0.0757,2020_02_22
1,603903,中持股份,0.0757,2020_02_22
2,002225,濮耐股份,0.0757,2020_02_22
2,300818,耐普矿机,0.0756,2020_02_22
2,300420,五洋停车,0.0756,2020_02_22
2,000617,中油资本,0.0756,2020_02_22
2,002498,汉缆股份,0.0755,2020_02_22
2,300780,德恩精工,0.0754,2020_02_22
1,603956,威派格,0.0753,2020_02_22
2,000520,长航凤凰,0.0753,2020_02_22
1,600735,新华锦,0.0752,2020_02_22
2,002394,联发股份,0.0752,2020_02_22
1,603066,音飞储存,0.0752,2020_02_22
1,601107,四川成渝,0.075,2020_02_22
1,600863,内蒙华电,0.0748,2020_02_22
2,300563,神宇股份,0.0748,2020_02_22
2,300255,常山药业,0.0748,2020_02_22
2,000869,张裕A,0.0747,2020_02_22
2,300230,永利股份,0.0747,2020_02_22
2,300512,中亚股份,0.0747,2020_02_22
1,688028,沃尔德,0.0746,2020_02_22
2,002932,明德生物,0.0746,2020_02_22
1,603788,宁波高发,0.0746,2020_02_22
1,603138,海量数据,0.0746,2020_02_22
1,600266,城建发展,0.0745,2020_02_22
1,603680,今创集团,0.0745,2020_02_22
1,600705,中航资本,0.0744,2020_02_22
2,002033,丽江旅游,0.0744,2020_02_22
1,603556,海兴电力,0.0743,2020_02_22
2,002603,以岭药业,0.0743,2020_02_22
1,603017,中衡设计,0.0743,2020_02_22
2,002429,兆驰股份,0.0743,2020_02_22
1,601066,中信建投,0.0742,2020_02_22
2,300172,中电环保,0.074,2020_02_22
2,002541,鸿路钢构,0.074,2020_02_22
1,603055,台华新材,0.074,2020_02_22
2,300515,三德科技,0.0738,2020_02_22
1,600251,冠农股份,0.0738,2020_02_22
2,002895,川恒股份,0.0738,2020_02_22
1,600223,鲁商发展,0.0738,2020_02_22
1,600771,广誉远,0.0737,2020_02_22
1,603906,龙蟠科技,0.0736,2020_02_22
1,603041,美思德,0.0735,2020_02_22
1,603919,金徽酒,0.0733,2020_02_22
2,002406,远东传动,0.0733,2020_02_22
2,002687,乔治白,0.0733,2020_02_22
1,603969,银龙股份,0.0733,2020_02_22
1,603088,宁波精达,0.0733,2020_02_22
2,300193,佳士科技,0.0732,2020_02_22
1,601899,紫金矿业,0.0732,2020_02_22
1,600753,东方银星,0.0732,2020_02_22
2,000639,西王食品,0.0731,2020_02_22
