0,1,2,3,4,5,6,7,8,9
-58.48307761087388,-190.075717549489,-142.66461168409796,76.60916910435964,-91.75064371866536,77.4050478974107,53.18961186702266,-47.22283151611664,-7.2664389971572225,4.3651456797327555
142.87340046277322,262.4083018327924,-84.52000245588198,32.303007664824904,19.33297916632306,52.393939145519646,69.81178206683914,-2.6431748906664128,-17.87291121275452,18.66917538341859
137.37298275620546,131.53743821261966,-22.34857840194892,65.87479842616526,-72.96056341962617,23.51575955514877,47.90681378518156,28.428406736490686,1.203392637951205,13.606547492589952
118.75381519622955,144.8788786926469,-18.747660098586177,89.65599802195932,-72.17600478460228,-1.1547394065019387,31.078230409121737,63.439277087770876,0.8765200575243969,10.101613595833234
125.66338359625448,58.61135712151186,64.73363826649556,113.18948053473397,-118.94354331700923,-39.53056943624327,33.23613194179966,49.353490807370896,8.224928682792909,-27.7516393153783
84.77534102319937,214.1734070189273,-45.93738301478534,93.96655868311139,7.335845563012553,23.259640350107865,15.519536785880227,50.16009448111886,15.951781599751088,4.644862620907957
100.9614741314609,116.07416855017502,39.52841158084844,129.8986749633623,-30.92911691822845,-16.426281446955343,1.2003843477342517,47.53333741816414,16.98130227105896,-37.958214226008174
-199.66632801828425,-127.01821826394462,-121.38950784739893,132.97077074525544,16.72949112763175,48.6339280600307,-23.510660053917796,4.267106434024186,61.87455453172597,-18.941752891559698
-246.2645886289384,-313.6051048312246,-85.50046946969005,156.6031776715672,-24.372672662685282,13.295010113731603,-11.976870709633692,-14.727274274512478,26.86967072079306,-4.998188765174405
-67.44734095514747,82.72554664579187,-49.23420157283378,116.84965472986384,79.95147584143837,2.828789970251186,-39.92724563790142,31.715462678244823,29.000631930215118,-7.101066935016888
-142.21810413692828,-84.00353132776625,-35.92727892377785,137.44231836754815,27.135422587513744,-18.16135818284593,-53.46399458104964,3.6892117848838977,4.156275352463525,8.28240639756515
-99.27638345854321,-77.39411198969924,7.363888617669791,127.8501780891961,57.01212953102176,-29.62675407138822,-59.06776373788176,-9.781142811229273,-13.69680428974809,4.099360130424164
-113.77549725482636,-189.038068815389,58.603450752252556,121.01679218999709,-6.311801128260802,-68.23328478615018,-5.600100887685218,-17.19943414624009,-48.29608239379612,26.867884881007747
-52.21959689555472,103.3014240349574,14.546098547724835,98.1527255895372,82.83801380158033,-43.6716507061872,-58.77534352334957,0.7996622531355931,-20.320910482254618,23.72534556313274
-65.71362802652182,36.00092802986741,94.33740946158643,74.76253852093792,24.51989186471497,-65.18787758886525,13.411135318129553,-12.413866151639905,-31.524261935617453,46.45568984489454
-89.9725819846453,50.703132853442,106.98276072663296,33.58429208816983,26.632080821251474,-57.92714467299898,37.190095541187894,-16.2860434984759,-9.616563350567823,59.90638646506287
-131.94765381866517,-145.4196714887614,145.77159505391822,41.15329754902682,11.40816125907427,-41.61594046958133,48.213595832416345,-32.17259795385629,-13.67949203326144,1.769627920284508
-121.25234920040886,124.37996111647104,68.44404534161184,-3.33470632498428,127.66682086635169,-14.197979688953877,11.368177506764374,-32.374747723764216,38.81744479116271,-15.37092134024324
-157.87323565321552,-22.183546023730585,110.69423612216642,-13.31115321688469,79.90429790362676,10.847662426677896,35.11788797442139,-43.52013403340092,33.82676865662425,-36.33787616515192
-148.09912111659708,-33.58842709920973,112.16609758218458,-9.895231652713626,70.24916725387023,17.919294687540294,33.001282276175054,-26.20579521226705,2.256170551916285,-32.91443479750683
-158.4372500460202,-119.78397228978919,222.74185545435037,-66.04879059961661,-8.48107910134412,25.701070958127545,40.802261684970844,22.557293570176228,16.052363639977226,-19.49487576938211
-248.6170214394715,141.8455894440994,25.018890926210933,-59.638624079560586,70.28381650486111,44.73360923787978,11.769494470584672,-26.64123787216969,10.071541583299924,-2.893418870647192
-224.9709970230516,7.342630296143957,150.41676769452775,-107.21729835584374,27.878068059793044,48.33420004623613,32.70062119614768,38.63514530862848,16.445270644581157,11.217833812876547
-414.0528152326117,-147.59977524649665,-45.872306791870336,-105.02180722718659,34.894868189826525,77.40566396125193,-11.471670606171424,32.93196443236042,-7.879336012652364,12.31315653410336
-403.82513388337003,-210.8311162547832,3.2633792676525797,-106.73449313468296,-47.33745533340577,52.39637114854527,-2.7088580374127345,50.494198731696784,-40.056032020082036,23.69686690651745
-324.5888549391756,85.76111266773778,-49.606447567589164,-91.04013419545028,61.19579250409823,48.58682588378665,-29.679126511316866,34.18252990757358,-34.3925140533288,-4.575319023055599
-314.09278864523185,25.903861068593592,-21.915587381302082,-98.39634659174881,-15.697869549152273,9.8925943431358,-49.296912027845444,32.885695395628886,-51.396830251153986,-25.643880275899402
-250.8559417088963,100.34511568479212,-51.42367280206096,-67.01262356448423,-49.9453136367672,-64.39090847070365,-21.006037666662994,2.7890857363442705,-14.308254508535438,-24.214167528475052
-262.63135582365857,-29.801117424519763,-37.301018630815214,-78.54065788983264,-121.58657626786632,-79.91644310400807,-61.539123761345465,-26.10062100028717,-2.1504726445216673,-39.18053396004277
-291.8072675273405,355.2918501849863,-63.49142954365774,-110.66560024407691,-81.95509306196084,-48.15496605820654,18.405823317798998,-25.363064119515542,33.7247555485445,24.24899114962141
-357.6809008966779,186.689155006101,-100.17655311406,-110.61257820071047,-120.45938023658039,-68.7502752047872,0.8322388519877305,-44.601809443515954,35.369237112915755,7.101756441106521
