DATE,MARKET,SCODE,SECNAME,RZYE,RQYL,RZRQYE,RQYE,RQMCL,RZRQYECZ,RZMRE,SZ,RZYEZB,RZMRE3D,RZMRE5D,RZMRE10D,RZCHE,RZCHE3D,RZCHE5D,RZCHE10D,RZJME,RZJME3D,RZJME5D,RZJME10D,RQMCL3D,RQMCL5D,RQMCL10D,RQCHL,RQCHL3D,RQCHL5D,RQCHL10D,RQJMG,RQJMG3D,RQJMG5D,RQJMG10D,SPJ,ZDF,RCHANGE3DCP,RCHANGE5DCP,RCHANGE10DCP,KCB,TRADE_MARKET_CODE,TRADE_MARKET
2020-12-09 00,融资融券_深证,501.0,鄂武商Ａ,811098057.0,140500.0,812831827.0,1733770.0,10200.0,809364287.0,14990978.0,9474844800.16,8.56054188,38039004.0,100197794.0,149932129.0,23337742.0,60638270.0,93004324.0,178335732.0,-8346764.0,-22599266.0,7193470.0,-28403603.0,23600.0,47100.0,100100.0,0.0,44400.0,194545.0,474793.0,10200.0,-20800.0,-147445.0,-374693.0,12.34,-3.2157,-3.8192,-2.8346,-4.7104,0.0,69001002001.0,深交所主板
2020-12-09 00,融资融券_深证,300244.0,迪安诊断,423479477.0,352157.0,436037396.0,12557919.0,23500.0,410921558.0,12271972.0,16316367723.48,2.59542739,62022084.0,121435391.0,186282050.0,20623478.0,54856489.0,106634937.0,160924375.0,-8351506.0,7165595.0,14800454.0,25357675.0,157200.0,285320.0,478620.0,47500.0,239220.0,432068.0,719799.0,-24000.0,-82020.0,-146748.0,-241179.0,35.66,-1.8712,0.6492,6.6388,7.6366,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,2299.0,圣农发展,963379847.0,662552.0,982043937.0,18664090.0,10200.0,944715757.0,52440835.0,31204952191.44,3.0872659,130006877.0,240587949.0,574229298.0,60796537.0,213142047.0,297889537.0,573285220.0,-8355702.0,-83135170.0,-57301588.0,944078.0,165800.0,436989.0,752052.0,12600.0,31000.0,52300.0,137400.0,-2400.0,134800.0,384689.0,614652.0,28.17,-0.9842,2.8478,5.4266,8.1797,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_深证,300748.0,金力永磁,615518079.0,146100.0,621310944.0,5792865.0,12800.0,609725214.0,43805995.0,10233610124.4,6.01467196,124554136.0,284542226.0,828314138.0,52182622.0,142605043.0,307335244.0,781624266.0,-8376627.0,-18050907.0,-22793018.0,46689872.0,17800.0,44600.0,73300.0,5000.0,22000.0,83200.0,151400.0,7800.0,-4200.0,-38600.0,-78100.0,39.65,-1.2207,-2.8424,-7.7048,-5.5278,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,300451.0,创业慧康,390234813.0,58831.0,391081391.0,846578.0,0.0,389388235.0,5622177.0,13221670647.65,2.95147885,17485516.0,43644289.0,83740557.0,14026912.0,32452928.0,67180846.0,117956939.0,-8404735.0,-14967412.0,-23536557.0,-34216382.0,0.0,36400.0,76000.0,1000.0,11000.0,31200.0,91000.0,-1000.0,-11000.0,5200.0,-15000.0,14.39,-1.8417,-1.5732,2.4929,8.3584,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,2838.0,道恩股份,203703994.0,0.0,203703994.0,0.0,0.0,203703994.0,3691418.0,7911943419.68,2.57463917,22461023.0,50520788.0,122927359.0,12116564.0,31450882.0,55327774.0,144092078.0,-8425146.0,-8989859.0,-4806986.0,-21164719.0,4800.0,9600.0,19200.0,4800.0,9600.0,9600.0,42200.0,-4800.0,-4800.0,0.0,-23000.0,23.56,-3.0852,-2.9654,-0.3384,-9.7318,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_深证,2019.0,亿帆医药,1621632868.0,256646.0,1627230317.0,5597449.0,11000.0,1616035419.0,24473356.0,17986889048.07,9.01563836,84726878.0,162706391.0,301003665.0,32900639.0,87508318.0,148094097.0,366848525.0,-8427283.0,-2781440.0,14612294.0,-65844860.0,30000.0,109700.0,218300.0,8600.0,157100.0,547054.0,1086682.0,2400.0,-127100.0,-437354.0,-868382.0,21.81,-3.1528,-2.7642,0.4144,3.1206,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_沪证,600318.0,新力金融,388643649.0,98600.0,389653313.0,1009664.0,0.0,387633985.0,25316338.0,5163105044.48,7.52732407,69286520.0,129817870.0,474376156.0,33759657.0,70382863.0,138935232.0,451393291.0,-8443319.0,-1096343.0,-9117362.0,22982865.0,0.0,0.0,198400.0,0.0,39400.0,39400.0,228400.0,0.0,-39400.0,-39400.0,-30000.0,10.24,-5.5351,-6.055,-9.3805,-2.0096,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,601607.0,上海医药,1122300391.0,931846.0,1140601846.44,18301455.44,1200.0,1103998935.56,13464210.0,37766443753.52,2.97168671,105264635.0,165278434.0,323587141.0,21908779.0,108404876.0,164389314.0,343352136.0,-8444569.0,-3140241.0,889120.0,-19764995.0,13800.0,38000.0,181100.0,6600.0,59608.0,76208.0,280710.0,-5400.0,-45808.0,-38208.0,-99610.0,19.64,-0.0509,-3.2035,-2.7723,-3.9609,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,300147.0,香雪制药,454444188.0,11550700.0,561865698.0,107421510.0,50000.0,347022678.0,14579890.0,6058110340.2,7.50141814,34013080.0,66189182.0,128767597.0,23031263.0,53089640.0,91848174.0,161445124.0,-8451373.0,-19076560.0,-25658992.0,-32677527.0,50000.0,50000.0,50000.0,0.0,0.0,0.0,0.0,50000.0,50000.0,50000.0,50000.0,9.3,-4.321000000000001,-7.0,-5.1988,-6.0606,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_沪证,600489.0,中金黄金,1594484837.0,536206.0,1599450104.56,4965267.56,88958.0,1589519569.44,32435715.0,31957530370.14,4.98938691,101667752.0,171334159.0,393841448.0,40894592.0,108279492.0,196501091.0,382488874.0,-8458877.0,-6611740.0,-25166932.0,11352574.0,159958.0,161058.0,451358.0,5700.0,182282.0,369482.0,565182.0,83258.0,-22324.0,-208424.0,-113824.0,9.26,-3.2393,-3.4411,-3.9419,-2.5263,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,600546.0,山煤国际,470953655.0,146500.0,472162280.0,1208625.0,0.0,469745030.0,43948196.0,16355263155.0,2.87952355,81968909.0,154422656.0,354678872.0,52439204.0,118051667.0,165203125.0,357321481.0,-8491008.0,-36082758.0,-10780469.0,-2642609.0,0.0,17400.0,44300.0,0.0,0.0,0.0,0.0,0.0,0.0,17400.0,44300.0,8.25,10.0,7.4219,5.6338,5.4987,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,600198.0,大唐电信,301517132.0,0.0,301517132.0,0.0,0.0,301517132.0,11971845.0,9350429285.7,3.22463411,62566261.0,150823561.0,186271282.0,20507420.0,65912465.0,141301987.0,176726607.0,-8535575.0,-3346204.0,9521574.0,9544675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.62,-3.8914,-6.8421,-3.3667,3.1068,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,2683.0,宏大爆破,1897552707.0,18915.0,1898195250.0,642543.0,0.0,1896910164.0,19058351.0,20666040834.4,9.1819847,111093412.0,267434158.0,435181591.0,27617339.0,91579319.0,308561532.0,490973265.0,-8558988.0,19514093.0,-41127374.0,-55791674.0,1000.0,18900.0,19600.0,0.0,1000.0,1000.0,4185.0,0.0,0.0,17900.0,15415.0,33.97,-2.3008,-1.25,-8.1147,-17.2473,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_深证,2547.0,春兴精工,201334642.0,40700.0,201549131.0,214489.0,0.0,201120153.0,16100429.0,4068976912.87,4.9480409000000005,50872939.0,57278025.0,78031129.0,24670287.0,45774832.0,50919859.0,72307722.0,-8569858.0,5098107.0,6358166.0,5723407.0,4300.0,4300.0,4300.0,4300.0,4300.0,4300.0,4300.0,-4300.0,0.0,0.0,0.0,5.27,-2.0446,5.8233,6.0362,8.8843,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_深证,2281.0,光迅科技,1007660383.0,425596.0,1020768740.0,13108357.0,65700.0,994552026.0,29917176.0,20243524378.0,4.97769244,85933336.0,147199707.0,290864603.0,38510463.0,97756087.0,170296297.0,339567719.0,-8593287.0,-11822751.0,-23096590.0,-48703116.0,113100.0,134500.0,228000.0,24200.0,112323.0,349421.0,665771.0,41500.0,777.0,-214921.0,-437771.0,30.8,-2.8085,-4.1394,-2.0979,-2.5316,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_深证,159941.0,纳指ETF,90623207.0,0.0,90623207.0,0.0,0.0,90623207.0,3553846.0,,,25105298.0,47257293.0,118825430.0,12166396.0,37715577.0,58132347.0,138149670.0,-8612550.0,-12610279.0,-10875054.0,-19324240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.563,0.7865,1.1444,1.3444,3.2635,0.0,69001002.0,深圳证券交易所
2020-12-09 00,融资融券_深证,300355.0,蒙草生态,608067085.0,165200.0,608643633.0,576548.0,18000.0,607490537.0,9131384.0,4563850133.52,13.32355505,32734493.0,57157673.0,117157044.0,17763845.0,42256521.0,66633041.0,139425697.0,-8632461.0,-9522028.0,-9475368.0,-22268653.0,36900.0,87400.0,151400.0,0.0,23900.0,73900.0,184300.0,18000.0,13000.0,13500.0,-32900.0,3.49,-3.5912,-5.6757,-6.9333,-8.1579,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_沪证,600199.0,金种子酒,202081568.0,40500.0,202538813.0,457245.0,0.0,201624323.0,39700647.0,6847039424.39,2.95137147,152450262.0,241631726.0,452782293.0,48371162.0,162624608.0,262974289.0,486469558.0,-8670515.0,-10174346.0,-21342563.0,-33687265.0,23400.0,33400.0,135100.0,28000.0,115900.0,173000.0,263800.0,-28000.0,-92500.0,-139600.0,-128700.0,11.29,0.1775,11.5613,19.5975,1.2556,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,300770.0,新媒股份,479788339.0,11000.0,480600139.0,811800.0,11000.0,478976539.0,19605184.0,10445061747.6,4.59344665,84226399.0,173935206.0,444223975.0,28281072.0,86843453.0,181434210.0,382720684.0,-8675888.0,-2617054.0,-7499004.0,61503291.0,11000.0,11000.0,11000.0,0.0,11940.0,11940.0,11940.0,11000.0,-940.0,-940.0,-940.0,73.8,-4.1807,-6.8064,-2.5485,5.3082,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,1.0,平安银行,3074910813.0,103932390.0,5019485830.0,1944575017.0,821139.0,1130335796.0,108376391.0,363081632642.8,0.84689242,372803870.0,627547208.0,1551002231.0,117054100.0,310273597.0,542638732.0,1521859439.0,-8677709.0,62530273.0,84908476.0,29142792.0,2580823.0,5306849.0,12402985.0,67074.0,5689474.0,7358788.0,10680447.0,754065.0,-3108651.0,-2051939.0,1722538.0,18.71,0.0,-3.057,-4.6867,-1.8363,0.0,69001002001.0,深交所主板
2020-12-09 00,融资融券_沪证,601375.0,中原证券,558759577.0,10553486.0,615537331.68,56777754.68,62600.0,501981822.32,15766978.0,14384536666.0,3.88444612,53967279.0,137931605.0,277576774.0,24470908.0,60999183.0,139626771.0,242812601.0,-8703930.0,-7031904.0,-1695166.0,34764173.0,106400.0,106400.0,5655686.0,1000.0,63600.0,192600.0,376400.0,61600.0,42800.0,-86200.0,5279286.0,5.38,-3.5842,-3.9286,-4.6099,1.1278,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,2507.0,涪陵榨菜,407972800.0,139430.0,414178829.0,6206029.0,4100.0,401766771.0,38085445.0,34619354428.87,1.17845294,94356542.0,145919708.0,291607341.0,46791153.0,111712967.0,178684577.0,346745810.0,-8705708.0,-17356425.0,-32764869.0,-55138469.0,27300.0,68900.0,239299.0,9900.0,178943.0,615942.0,1076645.0,-5800.0,-151643.0,-547042.0,-837346.0,44.51,1.0213,6.0014,9.0397,17.2859,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_沪证,600299.0,安迪苏,319151720.0,106421.0,320473468.82,1321748.82,0.0,317829971.18,7855780.0,33309213810.66,0.95814846,28857743.0,51980788.0,144570783.0,16637796.0,32706143.0,53202391.0,173305171.0,-8782016.0,-3848400.0,-1221603.0,-28734388.0,200.0,29400.0,88800.0,39100.0,116103.0,258006.0,422349.0,-39100.0,-115903.0,-228606.0,-333549.0,12.42,-0.4808,-1.8957,-1.8182,-8.0681,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,159928.0,消费ETF,88125989.0,0.0,88125989.0,0.0,0.0,88125989.0,5297631.0,,,22805467.0,37183407.0,69013195.0,14081001.0,29100844.0,45878804.0,80508077.0,-8783370.0,-6295377.0,-8695397.0,-11494882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.819,-1.4116,0.2288,3.3677,4.579,0.0,69001002.0,深圳证券交易所
2020-12-09 00,融资融券_深证,300054.0,鼎龙股份,796403304.0,575898.0,805514010.0,9110706.0,37800.0,787292598.0,12102778.0,10759655824.82,7.40175445,49194291.0,103200563.0,349257676.0,20901999.0,62203531.0,142377889.0,337258584.0,-8799221.0,-13009240.0,-39177326.0,11999092.0,162400.0,261100.0,715000.0,68200.0,142100.0,423600.0,790800.0,-30400.0,20300.0,-162500.0,-75800.0,15.82,-2.4661,-5.2695,-8.5549,-5.1559,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,655.0,金岭矿业,249480295.0,4300.0,249512416.0,32121.0,0.0,249448174.0,40196915.0,4447191518.1,5.60983924,170340196.0,357731394.0,474400560.0,49013525.0,166239827.0,294234723.0,403114048.0,-8816610.0,4100369.0,63496671.0,71286512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47,-1.321,-10.3241,-3.3635,7.9479999999999995,0.0,69001002001.0,深交所主板
2020-12-09 00,融资融券_深证,300042.0,朗科科技,281707121.0,18000.0,281984141.0,277020.0,900.0,281430101.0,8813109.0,2582734086.81,10.90732191,15855033.0,31945045.0,71828086.0,17727440.0,26526975.0,43778828.0,99751220.0,-8914331.0,-10671942.0,-11833783.0,-27923134.0,4000.0,11300.0,20600.0,1600.0,6900.0,13100.0,18500.0,-700.0,-2900.0,-1800.0,2100.0,15.39,-5.0,-7.8443,-9.789,-7.4564,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,917.0,电广传媒,739815693.0,3000.0,739831533.0,15840.0,0.0,739799853.0,5403290.0,6838660165.92,10.81813798,17136704.0,28989618.0,56986842.0,14335543.0,23343688.0,40655688.0,85875881.0,-8932253.0,-6206984.0,-11666070.0,-28889039.0,0.0,45000.0,55000.0,0.0,0.0,45000.0,90200.0,0.0,0.0,0.0,-35200.0,5.28,-2.583,-5.0360000000000005,-5.8824,-6.8783,0.0,69001002001.0,深交所主板
2020-12-09 00,融资融券_沪证,600751.0,海航科技,484737556.0,280600.0,485615834.0,878278.0,34200.0,483859278.0,19216758.0,8054081732.76,6.01853286,39110680.0,50993988.0,112375287.0,28152443.0,51592341.0,68996117.0,120063630.0,-8935685.0,-12481661.0,-18002129.0,-7688343.0,50900.0,55700.0,95200.0,0.0,347500.0,1507300.0,2640700.0,34200.0,-296600.0,-1451600.0,-2545500.0,3.13,-6.2874,-8.4795,-10.0575,-7.6696,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,300287.0,飞利信,487462392.0,60900.0,487737051.0,274659.0,0.0,487187733.0,16572133.0,5233063964.04,9.31504746,61872463.0,103801833.0,221358389.0,25520661.0,70509150.0,107228597.0,243536786.0,-8948528.0,-8636687.0,-3426764.0,-22178397.0,8300.0,140000.0,241700.0,38300.0,205200.0,205200.0,360900.0,-38300.0,-196900.0,-65200.0,-119200.0,4.51,-3.838,-4.8523,-5.8455,-13.7667,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_沪证,600369.0,西南证券,986886606.0,991586.0,992032937.34,5146331.34,5000.0,981740274.66,21896789.0,29298116353.56,3.36843022,61526409.0,175206500.0,328369102.0,30889539.0,70806013.0,166889035.0,310678431.0,-8992750.0,-9279604.0,8317465.0,17690671.0,405117.0,811417.0,1924928.0,76800.0,764211.0,1346411.0,2375011.0,-71800.0,-359094.0,-534994.0,-450083.0,5.19,-3.5316,-4.9451,-5.6364,-1.3308,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,601633.0,长城汽车,395153259.0,4205799.0,500929103.85,105775844.85,149000.0,289377414.15,31299439.0,151597384350.0,0.26065968,127342436.0,248376834.0,626778110.0,40325278.0,124217511.0,224183780.0,607716177.0,-9025839.0,3124925.0,24193054.0,19061933.0,1306409.0,2545251.0,5595451.0,439137.0,2636658.0,4029387.0,7670163.0,-290137.0,-1330249.0,-1484136.0,-2074712.0,25.15,-2.8582,-0.9453,-4.5178,-9.3694,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,300328.0,宜安科技,339001556.0,5400.0,339056744.0,55188.0,0.0,338946368.0,7623092.0,6957940542.0,4.87215368,50074549.0,88962595.0,187736642.0,16679168.0,64703800.0,96016790.0,190959225.0,-9056076.0,-14629251.0,-7054195.0,-3222583.0,5400.0,5400.0,6600.0,0.0,0.0,0.0,6500.0,0.0,5400.0,5400.0,100.0,10.22,-1.4465,-1.8252,-2.3878,-3.5849,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,723.0,美锦能源,1079171625.0,1454300.0,1089220838.0,10049213.0,291800.0,1069122412.0,185410307.0,26078142864.61,4.13822269,425547536.0,606732684.0,1465572692.0,194478015.0,361721686.0,538417472.0,1363731675.0,-9067708.0,63825850.0,68315212.0,101841017.0,989985.0,1233585.0,2551885.0,86000.0,417985.0,824785.0,2095185.0,205800.0,572000.0,408800.0,456700.0,6.91,1.9174,2.9806,-1.7069999999999999,-7.8667,0.0,69001002001.0,深交所主板
2020-12-09 00,融资融券_深证,2409.0,雅克科技,454696416.0,51800.0,457908016.0,3211600.0,0.0,451484816.0,25464582.0,14963534708.0,3.03869657,119025403.0,158358651.0,286065440.0,34605873.0,133579188.0,183755819.0,397058537.0,-9141291.0,-14553785.0,-25397168.0,-110993097.0,0.0,1000.0,40300.0,6700.0,9200.0,39100.0,88100.0,-6700.0,-9200.0,-38100.0,-47800.0,62.0,-1.3995,4.8537,4.2718,0.9608,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_沪证,688169.0,石头科技,198605607.0,231647.0,412415788.0,213810181.0,4594.0,-15204574.0,15066407.0,15042894321.0,1.32026193,38899232.0,83626621.0,164544223.0,24257451.0,64204425.0,100378200.0,195764357.0,-9191044.0,-25305193.0,-16751579.0,-31220134.0,10128.0,14320.0,47140.0,1563.0,8602.0,11938.0,28008.0,3031.0,1526.0,2382.0,19132.0,923.0,0.17800000000000002,3.9414,4.8899,17.7296,1.0,69001001006.0,上交所科创板
2020-12-09 00,融资融券_深证,2640.0,跨境通,577322555.0,1073700.0,583635911.0,6313356.0,611000.0,571009199.0,21368833.0,7258134014.04,7.95414571,80549745.0,112637084.0,267108292.0,30622616.0,69555170.0,106904441.0,254166525.0,-9253783.0,10994575.0,5732643.0,12941767.0,2212400.0,2361900.0,3082700.0,1574300.0,1903477.0,2754414.0,4115598.0,-963300.0,308923.0,-392514.0,-1032898.0,5.88,-3.2895,-4.8544,-6.0703,-4.3902,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_沪证,600059.0,古越龙山,562064168.0,40826.0,562525093.54,460925.54,26026.0,561603242.46,57969848.0,9128237822.85,6.15742248,182355782.0,286909420.0,551033032.0,67227843.0,194583589.0,304756188.0,557237698.0,-9257995.0,-12227807.0,-17846768.0,-6204666.0,55326.0,134926.0,145826.0,25000.0,74000.0,171400.0,333300.0,1026.0,-18674.0,-36474.0,-187474.0,11.29,-1.4834,2.6364,3.6731,0.8036,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,750.0,国海证券,2093095004.0,4590864.0,2118069303.0,24974299.0,308100.0,2068120705.0,149923136.0,29618193092.16,7.06692335,384133537.0,1092291431.0,1881691222.0,159192087.0,452314484.0,1090460710.0,1752750034.0,-9268951.0,-68180947.0,1830721.0,128941188.0,811200.0,2840650.0,4560950.0,194300.0,2345380.0,4834283.0,8809960.0,113800.0,-1534180.0,-1993633.0,-4249010.0,5.44,-3.2028,-6.2069,-4.3937,0.9276,0.0,69001002001.0,深交所主板
2020-12-09 00,融资融券_深证,12.0,南  玻Ａ,856970965.0,1023879.0,863779760.0,6808795.0,78400.0,850162170.0,50498087.0,13014444750.65,6.58476778,232549763.0,279911342.0,504188744.0,59830360.0,148040841.0,211399629.0,416527775.0,-9332273.0,84508922.0,68511713.0,87660969.0,258000.0,303600.0,702200.0,32200.0,257500.0,1023890.0,1999339.0,46200.0,500.0,-720290.0,-1297139.0,6.65,-2.2059,-1.4815,-2.9197,-6.4698,0.0,69001002001.0,深交所主板
2020-12-09 00,融资融券_深证,300024.0,机器人,1298458316.0,1421503.0,1316895210.0,18436894.0,800.0,1280021422.0,24016690.0,19670054636.16,6.60119324,56035837.0,97023345.0,183900321.0,33408170.0,63347440.0,98866337.0,190691850.0,-9391480.0,-7311603.0,-1842992.0,-6791529.0,71700.0,124600.0,336221.0,4300.0,459500.0,1307953.0,2097863.0,-3500.0,-387800.0,-1183353.0,-1761642.0,12.97,-3.4252,-5.6041,-5.8097,-5.3285,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,538.0,云南白药,1361369907.0,984989.0,1460193854.0,98823947.0,12200.0,1262545960.0,58951019.0,60415410795.81,2.25334876,136151944.0,202325843.0,401441006.0,68354583.0,153249866.0,272829725.0,491161594.0,-9403564.0,-17097922.0,-70503882.0,-89720588.0,205700.0,233400.0,480300.0,5600.0,38859.0,300559.0,387859.0,6600.0,166841.0,-67159.0,92441.0,100.33,0.4908,-0.8107,1.8682,4.2931,0.0,69001002001.0,深交所主板
2020-12-09 00,融资融券_沪证,512000.0,券商ETF,2456679958.0,71886250.0,2538270851.75,81590893.75,9796700.0,2375089064.25,180529626.0,,,394999746.0,726488933.0,1616145793.0,190021282.0,397377732.0,722990053.0,1633673247.0,-9491656.0,-2377986.0,3498880.0,-17527454.0,24362300.0,82403293.0,113402293.0,4500000.0,64999993.0,71184293.0,82284293.0,5296700.0,-40637693.0,11219000.0,31118000.0,1.135,-3.0743,-4.7019,-5.9652,0.4425,0.0,69001001.0,上海证券交易所
2020-12-09 00,融资融券_沪证,600516.0,方大炭素,1463114266.0,451020.0,1466190222.4,3075956.4,61900.0,1460038309.6,73858667.0,25956717909.76,5.63674603,168302369.0,231373860.0,557520020.0,83391725.0,186357876.0,277631039.0,621509015.0,-9533058.0,-18055507.0,-46257179.0,-63988995.0,220300.0,227300.0,701100.0,53200.0,274900.0,546200.0,1371000.0,8700.0,-54600.0,-318900.0,-669900.0,6.82,1.791,2.5564,1.3373,-1.1594,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,2174.0,游族网络,1061004579.0,161806.0,1063633927.0,2629348.0,3300.0,1058375231.0,26622080.0,11247606532.5,9.43315874,64511447.0,117642153.0,282619805.0,36169030.0,78817652.0,131616312.0,295064113.0,-9546950.0,-14306205.0,-13974159.0,-12444308.0,29300.0,102400.0,166300.0,8600.0,179700.0,625934.0,1110290.0,-5300.0,-150400.0,-523534.0,-943990.0,16.25,-3.6180000000000003,-4.6921,-4.6362,-1.9903,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_深证,300099.0,精准信息,282747752.0,86500.0,283393907.0,646155.0,15800.0,282101597.0,11874980.0,3249563394.6,8.70109974,32582856.0,60804024.0,197493442.0,21441873.0,51983442.0,82898515.0,219568010.0,-9566893.0,-19400586.0,-22094491.0,-22074568.0,15800.0,15800.0,41330.0,2500.0,2500.0,2500.0,20730.0,13300.0,13300.0,13300.0,20600.0,7.47,0.2685,-2.7344,-4.9618,-2.987,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_沪证,600038.0,中直股份,1032951909.0,57000.0,1035931299.0,2979390.0,1700.0,1029972519.0,29501297.0,30811947945.32,3.35243948,125122638.0,209695011.0,596522449.0,39079859.0,125711481.0,213119342.0,525971852.0,-9578562.0,-588843.0,-3424331.0,70550597.0,2900.0,38700.0,122387.0,100.0,35600.0,51600.0,126587.0,1600.0,-32700.0,-12900.0,-4200.0,52.27,-2.7897,-3.5609,-4.5471,2.05,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,601877.0,正泰电器,689106890.0,3150246.0,788308136.54,99201246.54,4100.0,589905643.46,40662551.0,67702667120.99,1.01784305,125992014.0,187275126.0,481505719.0,50243467.0,127761236.0,187234613.0,425468356.0,-9580916.0,-1769222.0,40513.0,56037363.0,119000.0,198005.0,500355.0,49700.0,239285.0,362725.0,602025.0,-45600.0,-120285.0,-164720.0,-101670.0,31.49,-3.5233,-5.407,-5.775,-1.006,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,2414.0,高德红外,1429080030.0,415037.0,1444892940.0,15812910.0,29800.0,1413267120.0,29638050.0,47532928873.5,3.00650531,117432165.0,246062861.0,478632335.0,39231270.0,127963778.0,264039108.0,514340632.0,-9593220.0,-10531613.0,-17976247.0,-35708297.0,75100.0,106500.0,513393.0,32411.0,245791.0,606744.0,1207362.0,-2611.0,-170691.0,-500244.0,-693969.0,38.1,-1.1417,-0.0525,0.4747,8.0545,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_沪证,603005.0,晶方科技,992751842.0,207564.0,1007136027.2,14384185.2,20320.0,978367656.8,59370845.0,22283500724.1,4.45509821,235765626.0,378298207.0,905084082.0,68977519.0,241675058.0,386814696.0,903472670.0,-9606674.0,-5909432.0,-8516489.0,1611412.0,97720.0,121220.0,336544.0,22200.0,67000.0,210380.0,399460.0,-1880.0,30720.0,-89160.0,-62916.0,69.3,-3.8835,-1.5765,-2.6685,-3.5088,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,300194.0,福安药业,697403926.0,254000.0,698889826.0,1485900.0,0.0,695918026.0,27862693.0,5461941109.95,12.76842632,101305082.0,260480382.0,430965396.0,37478409.0,118373085.0,292825400.0,473388991.0,-9615716.0,-17068003.0,-32345018.0,-42423595.0,0.0,30000.0,81600.0,0.0,0.0,0.0,35000.0,0.0,0.0,30000.0,46600.0,5.85,-2.8239,-8.5938,-3.6244,-5.1864,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_沪证,601216.0,君正集团,848787019.0,2372440.0,860672943.4,11885924.4,186400.0,836901094.6,36670898.0,42274467123.9,2.00780063,100980042.0,240358771.0,450005077.0,46309479.0,136517655.0,253956221.0,484385416.0,-9638581.0,-35537613.0,-13597450.0,-34380339.0,712900.0,1466600.0,2648000.0,318600.0,763800.0,1873375.0,3480175.0,-132200.0,-50900.0,-406775.0,-832175.0,5.01,-3.0948,-5.292999999999999,-6.3551,-7.2222,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,928.0,中钢国际,219828857.0,0.0,219828857.0,0.0,0.0,219828857.0,4132358.0,5152318062.2,4.26660106,15527805.0,22556086.0,42379888.0,13871120.0,23487184.0,32848038.0,70527118.0,-9738762.0,-7959379.0,-10291952.0,-28147230.0,75568.0,75568.0,187468.0,42268.0,75568.0,128768.0,187468.0,-42268.0,0.0,-53200.0,0.0,4.1,-1.6787,-3.0733,-3.9813,-3.5294,0.0,69001002001.0,深交所主板
