工银中证传媒指数分级B,1.7,49.77,9.84,12.23,1.34,世纪华通_三七互娱_东方明珠_利欧股份_分众传媒_芒果超媒_吉比特_光线传媒_完美世界_昆仑万维,002555_300413_600637_002131_002602_300418_603444_002624_002027_300251
招商沪深300高贝塔指数分级A,0.67,37.84,6.63,6.24,0.26,通威股份_浙商证券_立讯精密_长城汽车_同花顺_蓝思科技_中信建投_光大证券_东方财富_歌尔股份,601066_601878_300059_600438_601633_002241_601788_300033_300433_002475
海富通沪深300指数增强A,5.11,46.95,29.44,26.32,5.79,招商银行_美的集团_中信证券_中国平安_立讯精密_五 粮 液_万 科Ａ_伊利股份_贵州茅台_恒瑞医药,600887_000002_600036_600519_600276_601318_000333_600030_000858_002475
银河定投宝腾讯济安指数,1.64,37.86,10.23,39.53,1.44,华宝股份_杭叉集团_华贸物流_金雷风电_郑煤机_振德医疗_杭氧股份_巨星科技,002444_601717_603298_603128_603301_300443_002430_300741
中融银行指数分级,1.06,37.04,14.4,12.61,1.5,招商银行_浦发银行_农业银行_工商银行_兴业银行_上海银行_民生银行_交通银行_宁波银行_平安银行,601229_600016_601398_002142_601328_601288_600036_000001_601166_600000
华宝中证1000指数分级B,1.24,41.79,8.17,7.73,1.06,安井食品_捷佳伟创_迈克生物_赤峰黄金_深深房Ａ_东华软件_圣邦股份_华大基因_光威复材_酒鬼酒_宏大爆破,002065_300463_300724_002683_603345_600988_000799_000029_300699_300661_300676
万家中证红利指数(LOF),0.7,34.16,6.32,5.84,0.95,工商银行_龙蟒佰利_科华恒盛_九阳股份_粤高速Ａ_方大特钢_依顿电子_旗滨集团_康力电梯_双汇发展,002367_002601_002335_601398_603328_002242_601636_600507_000429_000895
华夏沪深300指数增强C,3.99,45.98,20.35,18.8,4.32,美的集团_五 粮 液_山西汾酒_宝信软件_九阳股份_贵州茅台_宁波银行_中国平安_山东药玻_华大基因_中国国旅_伊利股份_一汽轿车_东方财富_爱尔眼科,601888_000800_002142_300059_002242_600887_601318_000333_000858_300015_300676_600809_600845_600529_600519
国投瑞银中证500指数量化增强A,1.09,38.64,8.61,8.37,0.95,中南传媒_金发科技_中顺洁柔_ST长油_辽宁成大_吉林敖东_广发证券_鱼跃医疗_金域医学,601975_603882_000776_601098_600739_002511_000623_600143_002223
国泰国证新能源汽车指数(LOF),1.59,30.9,13.26,42.03,2.56,上汽集团_比亚迪_汇川技术_天赐材料_欣旺达_赣锋锂业_长安汽车_先导智能_宁德时代_亿纬锂能,300014_300450_600104_002460_300750_002594_300207_002709_000625_300124
国泰沪深300指数A,3.58,39.27,22.26,20.65,3.97,招商银行_美的集团_五 粮 液_中国平安_立讯精密_格力电器_中信证券_伊利股份_贵州茅台_恒瑞医药,600887_600036_600519_600276_601318_000333_000651_600030_000858_002475
天弘中证红利低波动100指数A,0.6,29.54,8.41,8.06,0.61,中国神华_中国石化_农业银行_恒源煤电_浙能电力_海澜之家_交通银行_中国银行_宝钢股份_大秦铁路,600028_600019_601988_601328_600023_601288_601088_601006_600971_600398
广发中证医疗指数(LOF)C,1.16,45.22,8.92,8.69,0.96,药明康德_健帆生物_迈瑞医疗_乐普医疗_美年健康_通策医疗_泰格医药_卫宁健康_爱尔眼科_金域医学,300529_603882_300760_600763_300253_300347_002044_603259_300003_300015
工银中证高铁产业指数分级B,0.49,17.23,8.39,7.43,-0.49,中国铁建_中国中车_内蒙一机_隧道股份_特锐德_中铁工业_中国中铁_卧龙电气_大秦铁路,600967_601766_601186_300001_600528_601006_600820_600580_601390
博时中证全指证券公司指数,0.76,78.73,11.06,10.7,0.27,中信证券_东方证券_申万宏源_海通证券_国泰君安_广发证券_光大证券_东方财富_招商证券_华泰证券,000776_601688_300059_000166_600837_600958_600999_601211_601788_600030
富国中证国有企业改革指数分级,1.93,56.88,19.78,17.82,1.86,招商银行_五 粮 液_中信证券_海康威视_工商银行_兴业银行_万 科Ａ_海螺水泥_长江电力_中国国旅,601888_601398_600900_600585_000002_600036_002415_601166_600030_000858
大成沪深300指数A,3.45,45.75,23.04,21.45,3.41,中国平安_美的集团_招商银行_五 粮 液_立讯精密_伊利股份_贵州茅台_华泰证券_恒瑞医药_隆基股份,601688_600887_600036_600519_600276_601318_000333_000858_601012_002475
宝盈中证100指数增强A,3.91,41.78,23.25,20.87,3.57,中国平安_美的集团_招商银行_中信证券_立讯精密_五 粮 液_格力电器_新城控股_海大集团_伊利股份_贵州茅台_智飞生物_恒瑞医药,600887_002311_600036_600519_600276_601318_000333_300122_601155_600030_000651_000858_002475
工银中证传媒指数分级A,1.7,49.77,9.84,12.23,1.34,世纪华通_三七互娱_东方明珠_利欧股份_分众传媒_芒果超媒_吉比特_光线传媒_完美世界_昆仑万维,002555_300413_600637_002131_002602_300418_603444_002624_002027_300251
建信中证1000指数增强A,0.88,23.43,7.18,6.56,1.01,豫能控股_海信家电_科顺股份_一汽富维_兴森科技_珠海港_常青股份_沃特股份_烽火电子_许继电气_万顺股份_博彦科技_华贸物流_华大基因_国际实业,000561_600742_300676_000159_002649_002886_603128_603768_300737_300057_001896_000921_000400_002436_000507
建信中证500指数增强A,1.38,43.88,6.98,6.51,1.33,牧原股份_金发科技_珠江啤酒_国睿科技_鱼跃医疗_爱施德_中远海能_普洛药业_赣锋锂业_中顺洁柔_深信服_蓝帆医疗_安琪酵母_昆仑万维_达安基因,600298_000739_002382_002460_600026_600562_002511_600143_002223_002416_002030_002714_300418_002461_300454
天弘中证全指证券公司指数C,0.85,58.09,14.54,13.46,-0.01,中信证券_东方证券_申万宏源_海通证券_国泰君安_广发证券_光大证券_东方财富_招商证券_华泰证券,000776_601688_300059_000166_600837_600999_600958_601211_601788_600030
国泰沪深300指数C,3.58,39.27,22.26,20.65,3.97,中国平安_美的集团_中信证券_五 粮 液_招商银行_格力电器_立讯精密_伊利股份_贵州茅台_恒瑞医药,600887_600036_600519_600276_601318_000333_000651_600030_000858_002475
富国中证1000指数增强(LOF),1.01,32.17,7.8,7.41,1.19,普利特_康达新材_一汽富维_鱼跃医疗_明泰铝业_珠海港_明阳智能_三全食品_祁连山_昭衍新药_天顺风能_日月股份_新易盛_威孚高科_万孚生物,300482_600742_603127_002324_002223_600720_002216_002531_300502_000581_603218_002669_601677_601615_000507
招商沪深300高贝塔指数分级B,0.67,37.84,6.63,6.24,0.26,通威股份_立讯精密_浙商证券_长城汽车_同花顺_蓝思科技_中信建投_光大证券_东方财富_歌尔股份,601066_300059_601878_600438_601633_002241_601788_300033_300433_002475
易方达上证50指数分级A,4.72,53.42,28.26,25.62,5.66,招商银行_中国平安_中信证券_工商银行_兴业银行_中国国旅_伊利股份_贵州茅台_恒瑞医药_隆基股份,601888_601398_600887_600036_600519_600276_601318_601166_600030_601012
汇添富中证全指证券公司指数(LOF)A,0.92,57.98,12.23,11.29,0.04,申万宏源_中信证券_东方证券_海通证券_国泰君安_光大证券_东方财富_华泰证券_招商证券_兴业证券,601688_300059_000166_600837_600999_600958_601211_601377_601788_600030
银华中证等权90指数鑫利,1.24,40.6,14.67,43.69,2.4,隆基股份_比亚迪_中国人寿_中国国旅_广发证券_东方财富_华泰证券_智飞生物_歌尔股份_复星医药,601888_000776_601688_300059_601628_002594_002241_600196_300122_601012
华宝中证100指数A,3.76,47.61,24.0,21.67,3.77,中国平安_美的集团_中信证券_招商银行_立讯精密_格力电器_五 粮 液_中国国旅_贵州茅台_恒瑞医药,601888_600036_600519_600276_601318_000333_000651_600030_000858_002475
平安沪深300指数量化增强C,3.37,39.85,19.5,18.44,4.0,招商银行_美的集团_五 粮 液_中信证券_新华保险_杭州银行_东方电缆_贵州茅台_光线传媒_赤峰黄金_立讯精密_伯特利_天业通联_恒瑞医药_隆基股份,601336_603596_600276_000333_600030_000858_002475_300251_600926_600988_603606_002459_600036_600519_601012
南方中证互联网指数分级A,1.11,46.76,9.13,8.66,1.1,立讯精密_TCL 集团_海康威视_用友网络_恒生电子_科大讯飞_广联达_东方财富_京东方Ａ_中兴通讯,002475_000725_300059_600570_000063_002415_002410_600588_002230_000100
广发中证全指建筑材料指数C,1.64,36.94,17.93,16.09,1.13,天山股份_塔牌集团_华新水泥_冀东水泥_金隅集团_亚泰集团_海螺水泥_旗滨集团_东方雨虹_北新建材,600881_600585_000877_601636_002271_600801_601992_002233_000401_000786
招商中证白酒指数分级A,3.47,53.89,20.55,49.6,2.59,古井贡酒_五 粮 液_顺鑫农业_泸州老窖_山西汾酒_今世缘_洋河股份_贵州茅台_酒鬼酒_口子窖,600809_000568_603589_600519_000799_000860_603369_002304_000596_000858
鹏华中证国防指数分级,0.68,37.02,12.83,12.92,-0.51,中航光电_中国卫星_中航沈飞_航天发展_中国长城_海格通信_中航机电_航发动力_中航飞机_高德红外,000768_000066_002414_002013_002179_000547_600893_002465_600760_600118
申万菱信申银万国证券行业指数分级B,0.77,NULL,11.29,10.88,0.39,中信证券_东方证券_申万宏源_海通证券_国泰君安_广发证券_光大证券_招商证券_华泰证券_兴业证券,000776_601688_000166_600837_600958_600999_601211_601377_601788_600030
信诚沪深300指数分级B,3.97,49.29,22.83,21.3,4.51,中国平安_美的集团_中信证券_五 粮 液_招商银行_格力电器_立讯精密_伊利股份_贵州茅台_恒瑞医药,600887_600036_600519_600276_601318_000333_000651_600030_000858_002475
富国中证新能源汽车指数分级B,0.89,39.1,16.76,15.4,1.06,恩捷股份_比亚迪_汇川技术_宏发股份_赣锋锂业_三花智控_先导智能_宁德时代_亿纬锂能_宇通客车,300014_300450_002812_002460_300750_002594_600885_300124_600066_002050
建信中证红利潜力指数A,3.22,35.54,20.58,48.32,2.52,上汽集团_中国石化_五 粮 液_潍柴动力_美的集团_万华化学_万 科Ａ_伊利股份_贵州茅台_双汇发展,600028_600309_600104_600887_000338_000002_600519_000333_000858_000895
招商中证煤炭等权指数分级A,0.56,25.84,9.73,8.92,0.93,平煤股份_恒源煤电_西山煤电_大同煤业_宏达矿业_露天煤业_冀中能源_*ST安煤_淮北矿业_陕西煤业,601225_000983_000937_600971_600532_600397_601666_601001_600985_002128
鹏华沪深300指数(LOF)A,3.45,46.3,22.61,21.03,3.67,招商银行_中国平安_美的集团_中信证券_立讯精密_格力电器_五 粮 液_伊利股份_贵州茅台_恒瑞医药,600887_600036_600519_600276_601318_000333_000651_600030_000858_002475
华宝中证医疗指数分级,0.91,51.78,9.04,8.75,0.79,卫宁健康_健帆生物_迈瑞医疗_乐普医疗_美年健康_通策医疗_药明康德_金域医学_泰格医药_爱尔眼科,300529_603882_300760_600763_300253_300347_002044_603259_300003_300015
南方大数据100指数A,4.1,47.83,12.29,11.63,4.62,埃斯顿_汇川技术_信捷电气_华兰生物_英科医疗_吉比特_重庆啤酒_隆基股份_三全食品,002007_300677_603444_603416_300124_002747_600132_002216_601012
博时沪深300指数A,5.19,54.22,30.39,27.69,5.39,中国平安_美的集团_五 粮 液_中信证券_招商银行_兴业银行_中国国旅_伊利股份_贵州茅台_恒瑞医药,601888_600887_600036_600519_600276_601318_000333_601166_600030_000858
鹏华中证500指数(LOF)C,0.76,39.5,11.85,11.95,0.62,南极电商_人福医药_凯莱英_金发科技_欣旺达_生物股份_辽宁成大_华测检测_卫宁健康_安琪酵母,600079_600298_600739_300253_600201_002127_300207_600143_300012_002821
招商国证生物医药指数分级B,1.59,57.41,14.01,43.21,1.41,健帆生物_生物股份_华大基因_天坛生物_华兰生物_沃森生物_康泰生物_药明康德_长春高新_智飞生物,300529_000661_300142_600201_002007_300601_600161_603259_300122_300676
永赢沪深300指数A,3.63,-8.01,24.05,21.82,3.51,中国平安_美的集团_五 粮 液_招商银行_立讯精密_中信证券_格力电器_伊利股份_贵州茅台_恒瑞医药,600887_600036_600519_600276_601318_000333_000651_600030_000858_002475
长城中证500指数增强C,0.79,42.71,6.19,5.92,0.22,达安基因_银泰资源_长盈精密_秦港股份_锦龙股份_天健集团_天赐材料_紫光国微_中粮生化_宝新能源_开山股份_昆仑万维_国元证券,000090_000690_000712_601326_000930_000975_002709_300418_300257_300115_000728_002049_002030
华宝中证消费龙头指数(LOF)C,3.89,43.47,18.7,20.79,3.09,美的集团_五 粮 液_格力电器_牧原股份_分众传媒_温氏股份_中国国旅_伊利股份_贵州茅台_海天味业,601888_600887_603288_600519_300498_000333_000651_002027_000858_002714
银华中证全指医药卫生指数增强发起式,0.56,63.99,7.15,7.06,0.38,众生药业_贝达药业_普利制药_健友股份_我武生物_司太立_仙琚制药_乐普医疗_美年健康_药明康德_恒瑞医药,300357_300558_603520_300630_002317_002332_600276_002044_603259_300003_603707
汇添富沪深300指数(LOF)A,3.94,49.46,25.75,23.57,3.78,中国平安_美的集团_五 粮 液_招商银行_立讯精密_中信证券_格力电器_伊利股份_贵州茅台_恒瑞医药,600887_600036_600519_600276_601318_000333_000651_600030_000858_002475
中银中证100指数增强,3.78,46.39,25.98,24.4,4.05,中国平安_招商银行_中信证券_五 粮 液_立讯精密_格力电器_美的集团_伊利股份_贵州茅台_恒瑞医药,600887_600036_600519_600276_601318_000333_000651_600030_000858_002475
信诚中证信息安全指数分级A,0.59,39.85,7.71,7.5,-0.02,长电科技_中科曙光_中国长城_用友网络_恒生电子_浪潮信息_紫光国微_汇顶科技_深信服_中兴通讯,000066_603019_600584_600570_000063_600588_000977_300454_002049_603160
国泰国证有色金属行业指数分级,0.41,23.17,9.35,9.76,0.17,中国铝业_北方稀土_赤峰黄金_赣锋锂业_天齐锂业_紫金矿业_洛阳钼业_山东黄金_格林美_华友钴业,601899_002460_600988_002340_603799_601600_600111_600547_603993_002466
富国中证国有企业改革指数分级A,1.93,56.88,19.78,17.82,1.86,招商银行_五 粮 液_中信证券_海康威视_工商银行_兴业银行_万 科Ａ_海螺水泥_长江电力_中国国旅,601888_601398_600900_600585_000002_600036_002415_601166_600030_000858
恒生前海沪深港通龙头指数A,9.11,62.41,41.58,40.06,6.33,美的集团_五 粮 液_贵州茅台_恒瑞医药,600519_600276_000333_000858
易方达上证50指数分级B,4.72,53.42,28.26,25.62,5.66,招商银行_中国平安_中信证券_工商银行_兴业银行_中国国旅_伊利股份_贵州茅台_恒瑞医药_隆基股份,601888_601398_600887_600036_600519_600276_601318_601166_600030_601012
浙商中证500指数增强A,1.1,44.92,8.14,7.73,1.0,南京高科_金发科技_中信建投_鱼跃医疗_宁波银行_金域医学_中颖电子_恩捷股份_中远海能_光迅科技_深圳能源_东方财富_高德红外_万孚生物_中科创达,300327_600064_300482_601066_300496_002142_300059_600026_002281_600143_002223_603882_002812_002414_000027
长盛全债指数增强债券,1.76,41.79,11.63,15.71,2.99,新华保险_美的集团_五 粮 液_立讯精密_分众传媒_中国国旅_鹏鼎控股_东方雨虹_恒瑞医药_隆基股份,002475_601888_000858_601336_002271_600276_000333_601012_002027_002938
中金MSCI质量指数A,4.0,53.83,25.35,24.11,2.83,五 粮 液_泸州老窖_海康威视_海螺水泥_中国国旅_迈瑞医疗_伊利股份_贵州茅台_恒瑞医药_海天味业,601888_300760_000568_600585_600887_603288_600276_600519_002415_000858
华富中小板指数增强,1.84,43.52,11.73,15.18,2.68,比亚迪_海康威视_立讯精密_顺丰控股_牧原股份_分众传媒_洋河股份_广联达_宁波银行_歌尔股份,002142_002352_002594_002241_002304_002415_002410_002027_002714_002475
招商中证500指数A,0.94,25.65,7.97,7.75,1.26,南京高科_广东骏亚_欣旺达_大参林_益丰药房_中国太保_明阳智能_福斯特_江苏租赁_生益科技_玲珑轮胎_恒立液压_环旭电子_柳钢股份_璞泰来,600064_600901_601231_603806_603659_601966_601601_603233_601003_603939_601100_300207_603386_600183_601615
鹏扬中证500质量成长指数A,1.67,51.39,10.59,10.67,1.51,桃李面包_浙江鼎力_江苏租赁_玲珑轮胎_露天煤业_吉比特_安琪酵母_巨星科技_昆仑万维,601966_600901_002444_600298_603338_300418_603444_603866_002128
万家中证1000指数A,1.3,33.98,7.78,7.49,1.28,捷佳伟创_安井食品_达实智能_迈克生物_三泰控股_诺邦股份_明阳智能_珠江实业_新宙邦_圣邦股份_华大基因_上柴股份_新易盛_意华股份_禾望电气,603238_603063_603345_600684_300037_300661_300676_300502_300463_300724_600841_002897_002421_601615_002312
易方达生物科技指数分级,2.16,61.26,11.35,10.64,1.76,长春高新_华大基因_天坛生物_华兰生物_沃森生物_康泰生物_泰格医药_金域医学_药明康德_智飞生物,603882_000661_300142_002007_300347_300601_600161_603259_300122_300676
天弘中证全指证券公司指数A,0.85,58.09,14.54,13.46,-0.01,中信证券_申万宏源_东方证券_海通证券_国泰君安_广发证券_光大证券_东方财富_招商证券_华泰证券,000776_601688_300059_000166_600837_600999_600958_601211_601788_600030
信诚中证TMT产业主题指数分级B,1.48,37.52,9.18,11.75,1.31,立讯精密_圣邦股份_宝信软件_分众传媒_三环集团_紫光国微_蓝思科技_吉比特_光线传媒_歌尔股份,002027_300251_600845_002241_300408_603444_002049_300661_300433_002475
华宝标普沪港深中国增强价值指数(LOF)A,1.25,9.47,16.41,12.57,0.12,上汽集团_北京银行_中国建筑,600104_601668_601169
国泰国证有色金属行业指数分级B,0.41,23.17,9.35,9.76,0.17,中国铝业_北方稀土_赤峰黄金_赣锋锂业_天齐锂业_紫金矿业_洛阳钼业_山东黄金_格林美_华友钴业,601899_002340_600988_002460_603799_601600_600111_600547_603993_002466
广发中证医疗指数(LOF)A,1.16,45.22,8.92,8.69,0.96,泰格医药_健帆生物_迈瑞医疗_乐普医疗_美年健康_通策医疗_卫宁健康_爱尔眼科_金域医学_药明康德,300529_300760_603882_600763_300253_300347_002044_603259_300003_300015
汇添富中证500指数(LOF)C,1.16,-1.39,10.5,10.71,1.22,南极电商_人福医药_凯莱英_金发科技_欣旺达_生物股份_辽宁成大_华测检测_华天科技_卫宁健康,600079_600739_300253_600201_002127_300207_300012_600143_002185_002821
南方大数据300指数A,4.53,42.23,25.65,24.24,3.47,美的集团_中信证券_立讯精密_顺丰控股_兴业银行_海螺水泥_贵州茅台_平安银行_恒瑞医药_海天味业,600585_002352_600519_603288_600276_000001_000333_601166_600030_002475
泰信中证200指数,1.51,41.83,8.9,7.81,1.23,隆基股份_潍柴动力_通威股份_TCL 集团_恒生电子_沃森生物_片仔癀_歌尔股份_长春高新_智飞生物,000661_300142_600436_600438_600570_000338_002241_300122_601012_000100
华夏中证AH经济蓝筹股票指数A,6.4,47.39,35.24,31.24,6.5,中国平安_五 粮 液_万 科Ａ_中国国旅_建设银行_伊利股份_贵州茅台,601888_600887_000002_600519_601939_601318_000858
华安创业板50指数分级A,1.81,57.38,14.49,14.14,1.78,汇川技术_迈瑞医疗_沃森生物_宁德时代_东方财富_康泰生物_亿纬锂能_泰格医药_爱尔眼科_智飞生物,300014_300760_300142_300059_300347_300750_300601_300124_300122_300015
富国中证军工指数分级A,0.47,36.4,11.77,11.79,-0.95,中航光电_中国卫星_中航沈飞_航天发展_海格通信_中航机电_航发动力_中国重工_中航飞机_高德红外,600118_000768_002179_002013_002414_000547_600893_002465_601989_600760
西部利得国企红利指数增强(LOF)C,1.26,24.36,13.05,9.66,0.67,海信家电_中联重科_兴业银行_万华化学_首开股份_三一重工_物产中大_青岛海尔_迪马股份_陕西煤业_华发股份_川投能源_伊利股份_保利地产_威孚高科,600031_600887_600376_600048_600674_601166_600704_600309_000581_000157_601225_600690_600565_600325_000921
工银中证新能源指数分级,0.8,21.93,10.32,9.28,1.05,通威股份_欣旺达_正泰电器_赣锋锂业_金风科技_中环股份_特变电工_宁德时代_亿纬锂能_隆基股份,300014_002460_002129_300750_600438_300207_002202_601877_600089_601012
大成中华沪深港300指数(LOF)A,4.63,47.09,27.47,24.99,5.27,中国平安_招商银行_五 粮 液_工商银行_建设银行_贵州茅台,601398_600036_600519_601939_601318_000858
建信央视财经50指数分级A,3.36,46.45,21.74,19.44,3.68,中国平安_招商银行_海康威视_工商银行_兴业银行_万 科Ａ_伊利股份_贵州茅台_双汇发展_恒瑞医药,601398_600887_000002_600036_600519_600276_601318_002415_601166_000895
申万菱信中证军工指数分级A,0.36,24.45,6.3,7.55,-0.76,中航光电_中国卫星_航天发展_中航沈飞_海格通信_中航机电_航发动力_中国重工_中航飞机_高德红外,600760_000768_002414_002013_002179_000547_600893_002465_601989_600118
交银中证互联网金融指数分级B,1.19,56.19,13.68,11.56,1.08,中国平安_用友网络_兴业银行_国金证券_恒生电子_航天信息_广联达_东方财富_苏宁易购_平安银行,600109_300059_600271_600570_002024_601318_600588_002410_000001_601166
富国中证高端制造指数增强型(LOF),2.28,41.62,9.18,8.93,2.75,中联重科_长安汽车_龙马环卫_鱼跃医疗_凯普生物_明阳智能_长电科技_豪能股份_英科医疗_思源电气_蓝帆医疗_万孚生物_恒瑞医药_隆基股份,300482_600584_002382_300677_600276_002223_002028_000157_603809_603686_300639_601615_000625_601012
长城中证500指数增强A,0.79,42.71,6.19,5.92,0.22,国元证券_长盈精密_银泰资源_天健集团_锦龙股份_秦港股份_天赐材料_紫光国微_中粮生化_宝新能源_开山股份_昆仑万维_达安基因,000090_000712_601326_000690_000930_000975_002709_300418_300257_300115_000728_002049_002030
万家中证1000指数C,1.3,33.98,7.78,7.49,1.28,安井食品_捷佳伟创_达实智能_迈克生物_三泰控股_诺邦股份_明阳智能_新宙邦_珠江实业_圣邦股份_华大基因_上柴股份_新易盛_意华股份_禾望电气,603238_603063_603345_600684_300037_300661_300676_300502_300463_300724_600841_002897_002421_601615_002312
申万菱信申银万国证券行业指数分级A,0.77,NULL,11.29,10.88,0.39,申万宏源_中信证券_东方证券_海通证券_国泰君安_广发证券_光大证券_华泰证券_招商证券_兴业证券,000776_601688_000166_600837_600999_600958_601211_601377_601788_600030
南方中证100指数A,3.74,42.68,24.48,22.9,4.13,招商银行_美的集团_五 粮 液_中国平安_立讯精密_格力电器_中信证券_伊利股份_贵州茅台_恒瑞医药,600887_600036_600519_600276_601318_000333_000651_600030_000858_002475
大成中证红利指数A,0.98,31.32,9.05,38.5,1.29,龙蟒佰利_科华恒盛_九阳股份_粤高速Ａ_梅花生物_方大特钢_依顿电子_旗滨集团_康力电梯_双汇发展,002367_002601_002335_603328_002242_601636_600507_000429_600873_000895
申万菱信中证500指数增强A,1.31,37.29,11.31,53.61,0.61,三七互娱_立讯精密_金科股份_蓝光发展_中材科技_中科创达_明阳智能_长春高新_滨江集团,002555_002244_002080_300496_000661_600466_000656_601615_002475
富国中证军工指数分级,0.47,36.4,11.77,11.79,-0.95,中航光电_中国卫星_航天发展_中航沈飞_海格通信_中航机电_航发动力_中国重工_中航飞机_高德红外,601989_000768_002414_002179_002013_000547_600893_002465_600118_600760
信诚中证800医药指数分级A,1.26,54.27,12.62,12.11,1.12,恒瑞医药_云南白药_华兰生物_沃森生物_片仔癀_康泰生物_药明康德_长春高新_智飞生物_复星医药,000661_300142_002007_600436_300601_600276_603259_600196_300122_000538
国泰国证医药卫生行业指数分级B,1.54,56.52,14.94,14.42,1.42,智飞生物_复星医药_迈瑞医疗_沃森生物_片仔癀_康泰生物_药明康德_恒瑞医药_爱尔眼科_长春高新,300760_000661_300142_600436_300601_600276_603259_600196_300122_300015
建信沪深300指数增强(LOF)C,4.05,48.35,23.39,21.04,4.08,浦发银行_五 粮 液_万 科Ａ_国泰君安_浙能电力_迈瑞医疗_贵州茅台_华泰证券_中国平安_人福医药_立讯精密_华大基因_浙江鼎力_上海银行_东方财富,300059_000002_601318_000858_002475_300676_300760_600079_601229_601688_600023_603338_600519_601211_600000
新华中证环保产业指数分级B,0.85,31.09,7.83,7.87,0.33,通威股份_天赐材料_阳光电源_欣旺达_易事特_福斯特_隆基股份_天业通联,002459_600438_300376_002709_300207_603806_300274_601012
中邮中证500指数增强C,0.89,34.88,7.36,6.98,1.79,新华保险_中航高科_科力远_中航机电_信维通信_通富微电_洪都航空_多氟多_三七互娱_天赐材料_德赛西威_同花顺_恒立液压_迪安诊断_安琪酵母,002555_600478_601336_600298_002013_600862_300244_300033_300136_002156_601100_002709_002920_600316_002407
工银沪深300指数C,4.21,46.6,25.16,23.58,4.62,招商银行_美的集团_中信证券_中国平安_立讯精密_格力电器_五 粮 液_伊利股份_贵州茅台_恒瑞医药,600887_600036_600519_600276_601318_000333_000651_600030_000858_002475
易方达重组指数分级A,0.73,22.45,7.43,6.25,0.71,中天金融_五矿资本_沙钢股份_纳思达_圣邦股份_辽宁成大_重庆啤酒_青岛海尔_中航飞机_京东方Ａ,000768_002075_000725_600739_600690_000540_600390_600132_300661_002180
易方达生物科技指数分级B,2.16,61.26,11.35,10.64,1.76,长春高新_华大基因_天坛生物_华兰生物_沃森生物_康泰生物_药明康德_金域医学_智飞生物_泰格医药,603882_000661_300142_002007_300347_600161_300601_603259_300122_300676
易方达重组指数分级,0.73,22.45,7.43,6.25,0.71,中天金融_五矿资本_沙钢股份_圣邦股份_纳思达_辽宁成大_重庆啤酒_青岛海尔_中航飞机_京东方Ａ,000768_002075_000725_600739_000540_600690_600390_600132_300661_002180
汇添富中证环境治理指数(LOF)C,1.05,40.53,9.82,9.27,1.23,中金环境_首创股份_巴安水务_天壕环境_万邦达_高能环境_先河环保_瀚蓝环境_理工环科_三聚环保,300332_600008_600323_300262_300137_603588_002322_300055_300072_300145
浙商中证500指数增强C,1.1,44.92,8.14,7.73,1.0,南京高科_金发科技_中信建投_鱼跃医疗_宁波银行_金域医学_中颖电子_恩捷股份_中远海能_光迅科技_深圳能源_东方财富_高德红外_万孚生物_中科创达,300327_300482_601066_300496_600064_300059_002142_600026_002281_600143_002223_603882_002812_002414_000027
信诚中证800金融指数分级B,1.46,54.26,18.69,45.85,1.92,中国平安_招商银行_中信证券_工商银行_兴业银行_海通证券_交通银行_东方财富_华泰证券_平安银行,601688_601398_300059_601328_600837_600036_601318_000001_601166_600030
前海开源中证大农业指数增强,1.54,36.77,10.09,8.81,1.96,招商银行_牧原股份_生物股份_涪陵榨菜_杭州银行_海大集团_新 希 望_大北农_平安银行_双汇发展_海天味业_中航光电_中炬高新_成都银行_安琪酵母,600298_601838_600201_000876_002507_002311_600872_002179_002714_000895_002385_600926_600036_603288_000001
招商央视财经50指数C,3.5,44.5,24.58,21.99,3.75,招商银行_中国平安_海康威视_工商银行_农业银行_兴业银行_万 科Ａ_伊利股份_贵州茅台_平安银行_恒瑞医药_双汇发展,601398_600887_601288_000002_600036_600519_600276_601318_002415_000001_601166_000895
泰达消费红利指数A,1.14,48.5,11.82,10.82,0.46,华宝股份_洽洽食品_苏垦农发_梅花生物_承德露露_重庆啤酒_养元饮品_迎驾贡酒_双汇发展_北大荒,000848_603156_002557_600598_601952_600132_603198_600873_000895_300741
申万菱信申银万国证券行业指数分级,0.77,NULL,11.29,10.88,0.39,中信证券_东方证券_申万宏源_海通证券_国泰君安_广发证券_光大证券_招商证券_华泰证券_兴业证券,000776_601688_000166_600837_600999_600958_601211_601377_601788_600030
广发中证基建工程指数A,0.7,11.48,11.87,8.8,-1.04,中国铁建_金 螳 螂_中国交建_葛洲坝_中国中冶_中国电建_中国化学_上海建工_中国中铁_中国建筑,601117_002081_601669_601668_601186_600170_601800_600068_601618_601390
汇安沪深300指数增强A,3.63,29.95,24.55,21.81,4.21,招商银行_美的集团_中信证券_万 科Ａ_万华化学_宁波水表_碧水源_贵州茅台_鸿路钢构_兴齐眼药_中国平安_上海机场_中国国旅_保利地产,601888_300070_000002_601318_600048_000333_600030_600309_300573_600009_603700_600036_600519_002541
西部利得沪深300指数增强A,3.71,42.95,21.1,19.57,3.62,美的集团_五 粮 液_江苏银行_迈瑞医疗_东吴证券_贵州茅台_福斯特_中国平安_立讯精密_中国国旅_伊利股份_旗滨集团_贵阳银行_酒鬼酒,601888_600887_601636_000799_603806_601318_000333_600919_000858_002475_300760_600519_601555_601997
